Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Gary Anderson,TAM,RB,31,15,4,0,0,0,0,0,55,194,3.53,1,54,34,284,8.35,0,3,,1,,,51,84.8,92.3,67.8,,63,
Steve Jordan,MIN,TE,31,14,12,0,0,0,0,0,0,0,,0,40,28,394,14.07,2,0,,2,,,51,79.4,82.4,65.4,,12,
Anthony Morgan,CHI,WR,25,12,4,0,0,0,0,0,3,68,22.67,0,32,14,323,23.07,2,0,,2,,,51,65.1,68.1,58.1,,68,
Derrick Walker,SDG,TE,25,16,16,0,0,0,0,0,0,0,,0,62,34,393,11.56,2,0,,2,,,51,85.3,88.3,68.3,,13,
Fred Banks,MIA,WR,30,16,0,0,0,0,0,0,0,0,,0,36,22,319,14.50,3,0,,3,,,50,71.9,74.9,60.9,,70,
Marv Cook*,NWE,TE,26,16,15,0,0,0,0,0,0,0,,0,75,52,413,7.94,2,3,,2,,,50,102.3,106.8,76.3,,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shawn Jefferson,SDG,WR,23,16,1,0,0,0,0,0,0,0,,0,51,29,377,13.00,2,0,,2,,,50,78.7,81.7,64.2,,71,
Leonard Russell,NWE,RB,23,11,10,0,0,0,0,0,123,390,3.17,2,14,11,24,2.18,0,3,,2,,,50,61.4,65.9,55.9,,64,
Lawyer Tillman,CLE,WR,26,11,9,0,0,0,0,0,2,15,7.50,0,54,25,498,19.92,0,1,,0,,,50,75.3,78.8,62.8,,69,
Tommy Vardell,CLE,FB,23,14,10,0,0,0,0,0,99,369,3.73,0,13,13,128,9.85,0,0,,0,,,50,62.7,68.7,56.2,,65,
Greg McMurtry,NWE,WR,25,16,15,0,1,0,0,0,2,3,1.50,0,66,35,424,12.11,1,0,,1,,,49,83.7,86.7,66.2,,72,
Leroy Thompson,PIT,RB,23,15,2,0,0,0,0,0,35,157,4.49,1,29,22,278,12.64,0,2,,1,,,48,69.5,76.5,58.5,,66,
Jack Trudeau,IND,QB,30,11,5,105,181,1271,4,8,13,6,0.46,0,,0,0,,0,3,,0,,,48,48.4,60.9,56.4,,34,
Mark Ingram,NYG,WR,27,12,12,0,0,0,0,0,0,0,,0,56,27,408,15.11,1,0,,1,,,47,73.8,76.8,60.3,,73,
Blair Thomas,NYJ,RB,25,9,7,0,0,0,0,0,97,440,4.54,0,10,7,49,7.00,0,2,,0,,,47,53.9,57.9,50.4,,67,
Howard Cross,NYG,TE,25,16,16,0,0,0,0,0,0,0,,0,41,27,357,13.22,2,2,,2,,,46,72.7,76.7,59.2,,15,
Torrance Small,NOR,WR,22,13,2,0,0,0,0,0,0,0,,0,46,23,278,12.09,3,0,,3,,,46,68.8,71.8,57.3,,74,
Stephen Baker,NYG,WR,28,16,11,0,0,0,0,0,0,0,,0,59,17,333,19.59,2,0,,2,,,45,62.3,65.3,53.8,,75,
Eric Bieniemy,SDG,RB,23,15,0,0,0,0,0,0,74,264,3.57,3,7,5,49,9.80,0,4,,3,,,45,50.3,55.3,47.8,,68,
Todd Marinovich,RAI,QB,23,7,7,81,165,1102,5,9,9,30,3.33,0,,0,0,,0,4,,0,,,45,45.1,59.1,54.1,,35,
Anthony McDowell,TAM,FB,24,12,8,0,0,0,0,0,14,81,5.79,0,37,27,258,9.56,2,1,,2,,,45,71.9,75.4,58.4,,69,
Jeff Query,CIN,WR,25,10,2,0,0,0,0,0,1,1,1.00,0,36,16,265,16.56,3,0,,3,,,45,60.6,63.6,52.6,,76,
Mark Bavaro,CLE,TE,29,16,16,0,0,0,0,0,0,0,,0,35,25,315,12.60,2,0,,2,,,44,68.5,71.5,56.0,,16,
Courtney Hawkins,TAM,WR,23,16,5,0,0,0,0,0,0,0,,0,36,20,336,16.80,2,2,,2,,,44,63.6,67.6,53.6,,77,
Daryl Johnston,DAL,FB,26,16,16,0,0,0,0,0,17,61,3.59,0,38,32,249,7.78,2,0,,2,,,43,75.0,78.0,59.0,,70,
Al Toon,NYJ,WR,29,9,8,0,0,0,0,0,0,0,,0,57,31,311,10.03,2,0,,2,,,43,74.1,77.1,58.6,,78,
Carl Pickens,CIN,WR,22,16,10,0,0,0,0,0,0,0,,0,56,26,326,12.54,1,3,,2,,,42,67.6,72.1,54.6,,79,
Jim Price,RAM,TE,26,15,3,0,0,0,0,0,0,0,,0,57,34,324,9.53,2,2,,2,,,42,76.4,80.4,59.4,,17,
Tony Smith,ATL,RB,22,14,6,0,0,0,0,0,87,329,3.78,2,3,2,14,7.00,0,4,,2,,,42,44.3,49.3,43.3,,71,
Pat Carter,RAM,TE,26,16,16,0,0,0,0,0,0,0,,0,35,20,232,11.60,3,0,,3,,,41,61.2,64.2,51.2,,18,
Merril Hoge,PIT,FB,27,16,11,0,0,0,0,0,41,150,3.66,0,42,28,231,8.25,1,3,,1,,,41,69.1,76.6,55.1,,72,
Steve Smith,RAI,FB,28,16,15,0,0,0,0,0,44,129,2.93,0,41,28,217,7.75,1,0,,1,,,41,68.6,74.6,54.6,,73,
Chris Calloway,NYG,WR,24,16,1,0,0,0,0,0,0,0,,0,49,27,335,12.41,1,0,,1,,,40,66.5,69.5,53.0,,82,
Wesley Carroll,NOR,WR,25,16,5,0,0,0,0,0,0,0,,0,39,18,292,16.22,2,1,,2,,,40,58.2,61.7,49.2,,81,
Vance Johnson,DEN,WR,29,11,7,0,0,0,0,0,0,0,,0,47,24,294,12.25,2,1,,2,,,40,64.4,67.9,52.4,,80,
Rodney Holman,CIN,TE,32,16,13,0,0,0,0,0,0,0,,0,37,26,266,10.23,2,0,,2,,,39,64.6,67.6,51.6,,19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Timpson,NWE,WR,25,16,2,0,0,0,0,0,0,0,,0,54,26,315,12.12,1,0,,1,,,38,63.5,66.5,50.5,,83,
Billy Joe Tolliver,ATL,QB,26,9,5,73,131,787,5,5,4,15,3.75,0,,0,0,,0,5,,0,,,38,38.0,48.5,43.0,,36,
Ivory Lee Brown,PHO,RB,23,7,5,0,0,0,0,0,68,194,2.85,2,7,7,54,7.71,0,0,,2,,,37,43.8,46.8,40.3,,74,
Adrian Cooper,PIT,TE,24,16,15,0,0,0,0,0,0,0,,0,31,16,197,12.31,3,1,,3,,,37,52.7,56.2,44.7,,20,
Andre Ware,DET,QB,24,4,3,50,86,677,3,4,20,124,6.20,0,,0,0,,0,6,,0,,,37,37.5,50.5,41.5,,37,
Willie Drewrey,TAM,WR,29,9,2,0,0,0,0,0,0,0,,0,26,16,237,14.81,2,0,,2,,,36,51.7,54.7,43.7,,84,
Eric Ball,CIN,FB,26,16,14,0,0,0,0,0,16,55,3.44,2,17,6,66,11.00,2,1,,4,,,35,41.1,41.6,38.1,,77,
Louis Clark,SEA,WR,28,10,9,0,0,0,0,0,0,0,,0,57,20,290,14.50,1,0,,1,,,35,55.0,58.0,45.0,,85,
Carwell Gardner,BUF,FB,26,16,7,0,0,0,0,0,40,166,4.15,2,9,7,67,9.57,0,0,,2,,,35,42.3,45.3,38.8,,75,
Keith Jones,ATL,RB,26,16,8,0,1,0,0,0,79,278,3.52,0,14,12,94,7.83,0,2,,0,,,35,47.2,51.2,41.2,,76,
Ben Coates,NWE,TE,23,16,2,0,0,0,0,0,1,2,2.00,0,34,20,171,8.55,3,1,,3,,,34,54.3,57.8,44.3,,21,
Ken O'Brien,NYJ,QB,32,10,3,55,98,642,5,6,8,8,1.00,0,,0,0,,0,0,,0,,,34,34.5,43.5,40.5,,38,
Harvey Williams,KAN,RB,25,14,0,0,0,0,0,0,78,262,3.36,1,7,5,24,4.80,0,1,,1,,,34,38.6,42.1,36.1,,78,
Vince Evans,RAI,QB,37,5,0,29,53,372,4,3,11,79,7.18,0,,0,0,,0,1,,0,,,32,31.8,38.3,34.8,,39,
Keith Jennings,CHI,TE,26,16,14,0,0,0,0,0,0,0,,0,33,23,264,11.48,1,0,,1,,,32,55.4,58.4,43.9,,22,
David Klingler,CIN,QB,23,4,4,47,98,530,3,2,11,53,4.82,0,,0,0,,0,3,,0,,,32,31.5,38.0,33.5,,40,
Brian Blades,SEA,WR,27,6,5,0,0,0,0,0,1,5,5.00,0,32,19,256,13.47,1,1,,1,,,31,50.1,53.6,40.6,,86,
Steve DeBerg,TAM,QB,38,6,2,76,125,710,3,4,3,3,1.00,0,,0,0,,0,2,,0,,,31,30.7,38.7,34.7,,41,
Mark Green,CHI,RB,25,15,0,0,0,0,0,0,23,107,4.65,2,9,7,85,12.14,0,0,,2,,,31,38.2,41.2,34.7,,80,
Freeman McNeil,NYJ,RB,33,12,1,0,0,0,0,0,43,170,3.95,0,25,16,154,9.63,0,1,,0,,,31,47.4,53.9,39.4,,79,
Craig Thompson,CIN,TE,23,16,3,0,0,0,0,0,0,0,,0,28,19,194,10.21,2,0,,2,,,31,50.4,53.4,40.9,,23,
Odessa Turner,SFO,WR,28,16,0,0,0,0,0,0,0,0,,0,17,9,200,22.22,2,1,,2,,,31,40.0,43.5,35.5,,87,
Pat Chaffey,NYJ,RB,25,14,0,0,0,0,0,0,27,186,6.89,1,12,7,56,8.00,0,0,,1,,,30,37.2,40.2,33.7,,81,
Joe Johnson,MIN,WR,30,15,6,0,0,0,0,0,4,26,6.50,0,44,21,211,10.05,1,0,,1,,,30,50.7,53.7,40.2,,88,
Erik Kramer,DET,QB,28,7,3,58,106,771,4,8,12,34,2.83,0,,0,0,,0,4,,0,,,30,30.2,43.2,38.2,,43,
Tommy Maddox,DEN,QB,21,13,4,66,121,757,5,9,9,20,2.22,0,,0,0,,0,4,,0,,,30,30.3,44.3,39.3,,42,
Edgar Bennett,GNB,RB,23,16,2,0,0,0,0,0,61,214,3.51,0,14,13,93,7.15,0,2,,0,,,29,41.7,45.7,35.2,,84,
Robert Delpino,RAM,RB,27,10,4,0,0,0,0,0,32,115,3.59,0,30,18,139,7.72,1,2,,1,,,29,47.4,54.4,38.4,,82,
Keith Henderson,2TM,RB,26,15,0,1,1,36,1,0,44,150,3.41,1,10,5,64,12.80,0,4,,1,,,29,33.8,38.8,31.3,,83,
Peter Tom Willis,CHI,QB,25,9,2,54,92,716,4,8,1,2,2.00,0,,0,0,,0,0,,0,,,29,28.8,39.8,36.8,,44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Wright,2TM,WR,25,13,1,0,0,0,0,0,0,0,,0,24,12,175,14.58,2,1,,2,,,29,40.5,44.0,34.5,,89,
Sam Graddy,RAI,WR,28,7,1,0,0,0,0,0,0,0,,0,21,10,205,20.50,1,0,,1,,,27,36.5,39.5,31.5,,91,
Eric Green,PIT,TE,25,7,5,0,0,0,0,0,0,0,,0,24,14,152,10.86,2,0,,2,,,27,41.2,44.2,34.2,,24,
Fred Jones,KAN,WR,25,14,4,0,0,0,0,0,0,0,,0,34,18,265,14.72,0,0,,0,,,27,44.5,47.5,35.5,,92,
Johnny Mitchell,NYJ,TE,21,11,3,0,0,0,0,0,0,0,,0,29,16,210,13.13,1,0,,1,,,27,43.0,46.0,35.0,,25,
Cedric Tillman,DEN,WR,22,9,1,0,0,0,0,0,0,0,,0,18,12,211,17.58,1,0,,1,,,27,39.1,42.1,33.1,,90,
Bubby Brister,PIT,QB,30,6,4,63,116,719,2,5,10,16,1.60,0,,0,0,,0,2,,0,,,26,26.4,35.4,31.4,,45,
Aaron Cox,RAM,WR,27,10,4,0,0,0,0,0,0,0,,0,25,18,261,14.50,0,0,,0,,,26,44.1,47.1,35.1,,93,
Donald Hollas,CIN,QB,25,10,1,35,58,335,2,0,20,109,5.45,0,,0,0,,0,6,,0,,,26,26.3,35.3,26.3,,46,
Brian Brennan,2TM,WR,30,15,0,0,0,0,0,0,0,0,,0,32,19,188,9.89,1,0,,1,,,25,43.8,46.8,34.3,,94,
Scott Zolak,NWE,QB,25,6,4,52,100,561,2,4,18,71,3.94,0,,0,0,,0,5,,0,,,25,24.5,34.0,28.5,,47,
Steve Bono,SFO,QB,30,16,0,36,56,463,2,2,15,23,1.53,0,,0,0,,0,2,,0,,,23,22.8,28.8,24.8,,48,
Keith Cash,KAN,TE,23,15,8,0,0,0,0,0,0,0,,0,15,12,113,9.42,2,0,,2,,,23,35.3,38.3,29.3,,26,
Andrew Glover,RAI,TE,25,16,2,0,0,0,0,0,0,0,,0,22,15,178,11.87,1,1,,1,,,23,37.8,41.3,30.3,,27,
Tom Hodson,NWE,QB,25,9,3,50,91,496,2,2,5,11,2.20,0,1,1,-6,-6.00,0,2,,0,,,22,23.3,29.3,24.8,,49,
Reggie Rembert,CIN,WR,26,9,4,0,0,0,0,0,0,0,,0,37,19,219,11.53,0,0,,0,,,22,40.9,43.9,31.4,,95,
Kelly Stouffer,SEA,QB,28,9,7,92,190,900,3,9,9,37,4.11,0,,0,0,,0,12,,0,,,22,21.7,39.7,30.7,,50,
Charles Arbuckle,IND,TE,24,16,3,0,0,0,0,0,0,0,,0,18,13,152,11.69,1,0,,1,,,21,34.2,37.2,27.7,,28,
Jeff Campbell,DET,WR,24,12,2,0,0,0,0,0,0,0,,0,12,8,155,19.38,1,1,,1,,,21,28.5,32.0,24.5,,97,
Anthony Edwards,PHO,WR,26,16,0,0,0,0,0,0,0,0,,0,30,14,147,10.50,1,0,,1,,,21,34.7,37.7,27.7,,96,
Tony Hargain,KAN,WR,25,12,0,0,0,0,0,0,0,0,,0,29,17,205,12.06,0,0,,0,,,21,37.5,40.5,29.0,,98,
Reggie Johnson,DEN,TE,24,15,7,0,0,0,0,0,2,7,3.50,0,11,10,139,13.90,1,0,,1,,,21,30.6,33.6,25.6,,29,
Curvin Richards,DAL,RB,24,9,0,0,0,0,0,0,49,176,3.59,1,3,3,8,2.67,0,3,,1,,,21,24.4,28.9,22.9,,85,
Tyji Armstrong,TAM,TE,22,15,7,0,0,0,0,0,0,0,,0,14,7,138,19.71,1,0,,1,,,20,26.8,29.8,23.3,,30,
Pat Beach,PHI,TE,33,16,7,0,0,0,0,0,0,0,,0,13,8,75,9.38,2,0,,2,,,20,27.5,27.5,23.5,,32,
Robert Brooks,GNB,WR,22,16,1,0,0,0,0,0,2,14,7.00,0,21,12,126,10.50,1,0,,1,,,20,32.0,35.0,26.0,,99,
Charles Davenport,PIT,WR,24,15,1,0,0,0,0,0,0,0,,0,17,9,136,15.11,0,0,,1,,,20,28.6,31.6,24.1,,101,
Jonathan Hayes,KAN,TE,30,16,16,0,0,0,0,0,0,0,,0,15,9,77,8.56,2,0,,2,,,20,28.7,28.7,24.2,,31,
Tony Jones,ATL,WR,27,10,4,0,0,0,0,0,0,0,,0,30,14,138,9.86,1,0,,1,,,20,33.8,36.8,26.8,,100,
Vai Sikahema,PHI,RB,30,16,0,0,0,0,0,0,2,2,1.00,0,20,13,142,10.92,0,0,,1,,,20,33.4,36.4,26.9,,86,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Carpenter,NYJ,WR,24,16,0,0,1,0,0,0,1,2,2.00,0,25,13,161,12.38,1,3,,1,,,19,32.3,36.8,25.8,,102,
James Jones,SEA,FB,31,16,1,0,0,0,0,0,0,0,,0,38,21,190,9.05,0,0,,0,,,19,40.0,43.0,29.5,,88,
Fred McAfee,NOR,RB,24,14,1,0,0,0,0,0,39,114,2.92,1,1,1,16,16.00,0,0,,1,,,19,20.0,23.0,19.5,,89,
Todd Philcox,CLE,QB,26,2,1,13,27,217,3,1,0,0,,0,,0,0,,0,0,,0,,,19,18.7,19.7,19.7,,51,
Kevin Turner,NWE,FB,23,16,1,0,0,0,0,0,10,40,4.00,0,11,7,52,7.43,2,2,,2,,,19,26.2,27.2,22.7,,87,
Ken Clark,IND,TE,26,13,2,0,0,0,0,0,40,134,3.35,0,8,5,46,9.20,0,0,,0,,,18,23.0,26.0,20.5,,33,
Sanjay Beach,GNB,WR,26,16,11,0,0,0,0,0,0,0,,0,35,17,122,7.18,1,1,,1,,,17,34.2,37.7,25.7,,103,
Kent Graham,NYG,QB,24,6,3,42,97,470,1,4,6,36,6.00,0,,0,0,,0,1,,0,,,17,17.4,24.9,21.4,,52,
Pete Holohan,CLE,TE,33,9,1,0,0,0,0,0,0,0,,0,25,20,170,8.50,0,0,,0,,,17,37.0,40.0,27.0,,34,
Hoby Brenner,NOR,TE,33,15,13,0,0,0,0,0,0,0,,0,24,12,161,13.42,0,0,,0,,,16,28.1,31.1,22.1,,35,
Joe Montana,SFO,QB,36,1,0,15,21,126,2,0,3,28,9.33,0,,0,0,,0,0,,0,,,16,15.8,15.8,15.8,,53,
Mark Boyer,NYJ,TE,30,16,16,0,0,0,0,0,0,0,,0,33,19,149,7.84,0,0,,0,,,15,33.9,36.9,24.4,,37,
Gary Brown,HOU,RB,23,16,0,0,0,0,0,0,19,87,4.58,1,2,1,5,5.00,0,0,,1,,,15,16.2,16.2,15.7,,90,
Ferrell Edmunds,MIA,TE,27,10,5,0,0,0,0,0,0,0,,0,17,10,91,9.10,1,0,,1,,,15,25.1,25.1,20.1,,36,
Tim Jorden,PIT,TE,26,15,4,0,0,0,0,0,0,0,,0,9,6,28,4.67,2,0,,2,,,15,20.8,20.8,17.8,,38,
Scott Lockwood,NWE,RB,24,4,0,0,0,0,0,0,35,162,4.63,0,1,0,0,,0,1,,0,,,15,15.2,18.7,15.2,,91,
Stanford Jennings,TAM,RB,30,11,0,0,0,0,0,0,5,25,5.00,0,16,9,69,7.67,1,1,,1,,,14,23.4,23.9,18.9,,92,
Brad Lamb,BUF,WR,25,7,0,0,0,0,0,0,0,0,,0,12,7,139,19.86,0,0,,0,,,14,20.9,23.9,17.4,,106,
Don Majkowski,GNB,QB,28,14,3,38,55,271,2,2,8,33,4.13,0,,0,0,,0,4,,0,,,14,14.1,18.1,16.1,,54,
Aubrey Matthews,DET,WR,30,13,0,0,0,0,0,0,0,0,,0,17,9,137,15.22,0,0,,0,,,14,22.7,25.7,18.2,,107,
Jake Reed,MIN,WR,25,16,0,0,0,0,0,0,0,0,,0,14,6,142,23.67,0,0,,0,,,14,20.2,23.2,17.2,,104,
Derek Russell,DEN,WR,23,12,6,0,0,0,0,0,0,0,,0,26,12,140,11.67,0,0,,0,,,14,26.0,29.0,20.0,,105,
Clarence Verdin*,IND,WR,29,16,1,0,0,0,0,0,0,0,,0,11,3,37,12.33,0,2,,2,,,14,16.7,17.7,15.2,,108,
Frank Wainright,NOR,TE,25,13,4,0,0,0,0,0,0,0,,0,15,9,143,15.89,0,0,,0,,,14,23.3,26.3,18.8,,39,
Reggie Barrett,DET,WR,23,8,6,0,0,0,0,0,0,0,,0,8,4,67,16.75,1,0,,1,,,13,16.7,16.7,14.7,,110,
Paul Green,SEA,TE,26,4,4,0,0,0,0,0,0,0,,0,13,9,67,7.44,1,0,,1,,,13,21.7,21.7,17.2,,40,
Ron Lewis,2TM,WR,24,11,4,0,0,0,0,0,0,0,,0,30,13,152,11.69,0,2,,0,,,13,26.2,30.2,19.7,,109,
Jim McMahon,PHI,QB,33,4,1,22,43,279,1,2,6,23,3.83,0,,0,0,,0,0,,0,,,13,13.5,15.5,15.5,,55,
Anthony Thompson,2TM,RB,25,8,0,0,0,0,0,0,19,65,3.42,1,6,5,11,2.20,0,1,,1,,,13,17.6,18.1,15.1,,93,
Robb Thomas,SEA,WR,26,15,0,0,0,0,0,0,1,-1,-1.00,0,21,11,136,12.36,0,1,,0,,,13,23.5,27.0,18.0,,111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Tice,MIN,TE,33,12,9,0,0,0,0,0,0,0,,0,6,5,65,13.00,1,0,,1,,,13,17.5,17.5,15.0,,42,
Jamie Williams,SFO,TE,32,16,1,0,0,0,0,0,0,0,,0,14,7,76,10.86,1,1,,1,,,13,19.6,20.1,16.1,,41,
Mike Farr,DET,WR,25,14,9,0,0,0,0,0,0,0,,0,21,15,115,7.67,0,0,,0,,,12,26.5,29.5,19.0,,116,
Mervyn Fernandez,RAI,WR,33,15,1,0,0,0,0,0,0,0,,0,21,9,121,13.44,0,0,,0,,,12,21.1,24.1,16.6,,113,
Scott Galbraith,CLE,TE,25,14,2,0,0,0,0,0,0,0,,0,6,4,63,15.75,1,0,,1,,,12,16.3,16.3,14.3,,43,
Dennis Gentry,CHI,WR,33,15,1,0,0,0,0,0,5,2,0.40,0,30,12,114,9.50,0,0,,0,,,12,23.6,26.6,17.6,,115,
Todd Kinchen,RAM,WR,23,14,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,2,,,12,12.0,12.0,12.0,,114,
Marc Logan,SFO,RB,27,16,1,0,0,0,0,0,8,44,5.50,1,2,2,17,8.50,0,0,,1,,,12,14.1,14.1,13.1,,94,
Brian Mitchell,WAS,RB,24,16,0,0,1,0,0,0,6,70,11.67,0,4,3,30,10.00,0,4,,1,,,12,15.0,17.0,13.5,,95,
Kitrick Taylor,GNB,WR,28,10,0,0,0,0,0,0,0,0,,0,5,2,63,31.50,1,0,,1,,,12,14.3,14.3,13.3,,112,
Dexter Carter,SFO,RB,25,3,0,0,0,0,0,0,4,9,2.25,0,2,1,43,43.00,1,0,,1,,,11,12.2,12.2,11.7,,97,
Roy Green,PHI,WR,35,9,0,0,0,0,0,0,0,0,,0,13,8,105,13.13,0,0,,0,,,11,18.5,21.5,14.5,,117,
Erric Pegram,ATL,RB,23,16,1,0,0,0,0,0,21,89,4.24,0,3,2,25,12.50,0,0,,0,,,11,13.4,13.4,12.4,,96,
David Daniels,SEA,WR,23,13,1,0,0,0,0,0,0,0,,0,11,5,99,19.80,0,0,,0,,,10,14.9,14.9,12.4,,119,
Keith McKeller,BUF,WR,28,11,8,0,0,0,0,0,0,0,,0,16,14,110,7.86,0,1,,0,,,10,24.0,27.5,17.0,,118,
Emile Harry,2TM,WR,29,11,0,0,0,0,0,0,1,27,27.00,0,9,6,58,9.67,0,0,,0,,,9,14.5,14.5,11.5,,121,
Ron Heller,SEA,TE,29,16,11,0,0,0,0,0,0,0,,0,28,12,85,7.08,0,0,,0,,,9,20.5,20.5,14.5,,44,
Mark Herrmann,IND,QB,33,1,1,15,24,177,1,1,3,-2,-0.67,0,,0,0,,0,0,,0,,,9,8.9,9.9,9.9,,56,
Jason Phillips,ATL,WR,26,12,0,0,0,0,0,0,0,0,,0,9,4,26,6.50,1,0,,1,,,9,12.6,12.6,10.6,,120,
Sammie Smith,DEN,RB,25,3,1,0,0,0,0,0,23,94,4.09,0,,0,0,,0,0,,0,,,9,9.4,9.4,9.4,,98,
Milt Stegall,CIN,WR,22,16,0,0,0,0,0,0,0,0,,0,7,3,35,11.67,1,1,,1,,,9,11.5,12.0,10.0,,122,
Greg Baty,MIA,TE,28,16,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,1,0,,1,,,8,10.9,10.9,9.4,,45,
Jeff Carlson,NWE,QB,26,3,2,18,49,232,1,3,11,32,2.91,0,,0,0,,0,2,,0,,,8,8.5,12.5,11.5,,57,
Desmond Howard,WAS,WR,22,16,1,0,0,0,0,0,3,14,4.67,0,4,3,20,6.67,0,1,,1,,,8,11.4,11.9,9.9,,123,
Rueben Mayes,SEA,RB,29,16,0,0,0,0,0,0,28,74,2.64,0,5,2,13,6.50,0,1,,0,,,8,9.7,10.2,8.7,,100,
Buford McGee,GNB,RB,32,4,3,0,0,0,0,0,8,19,2.38,0,8,6,60,10.00,0,0,,0,,,8,13.9,13.9,10.9,,99,
Travis McNeal,RAM,TE,25,12,0,0,0,0,0,0,0,0,,0,6,4,79,19.75,0,0,,0,,,8,11.9,11.9,9.9,,46,
Doug Thomas,SEA,WR,23,12,4,0,0,0,0,0,3,7,2.33,0,30,8,85,10.63,0,1,,0,,,8,16.2,16.7,12.2,,124,
Tommie Agee,DAL,FB,28,16,0,0,0,0,0,0,16,54,3.38,0,4,3,18,6.00,0,0,,0,,,7,10.2,10.2,8.7,,101,
Johnny Hector,NYJ,RB,32,5,1,0,0,0,0,0,24,67,2.79,0,3,2,13,6.50,0,1,,0,,,7,9.0,9.5,8.0,,102,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Jackson,PHO,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,1,0,,1,,,7,7.5,7.5,7.0,,125,
Jim Riggs,CIN,TE,29,12,2,0,0,0,0,0,0,0,,0,25,11,70,6.36,0,0,,0,,,7,18.0,18.0,12.5,,47,
Ron Wolfley,CLE,RB,30,15,0,0,0,0,0,0,1,2,2.00,0,4,2,8,4.00,1,0,,1,,,7,9.0,9.0,8.0,,103,
Kimble Anders,KAN,FB,26,11,2,0,0,0,0,0,1,1,1.00,0,13,5,65,13.00,0,1,,0,,,6,10.6,11.1,8.1,,106,
A.B. Brown,NYJ,RB,27,7,1,0,0,0,0,0,24,42,1.75,0,6,4,30,7.50,0,1,,0,,,6,10.2,10.7,8.2,,104,
Robert Clark,MIA,WR,27,3,0,0,0,0,0,0,0,0,,0,4,3,59,19.67,0,0,,0,,,6,8.9,8.9,7.4,,127,
Eddie Fuller,BUF,RB,24,8,0,0,0,0,0,0,6,39,6.50,0,5,2,17,8.50,0,0,,0,,,6,7.6,7.6,6.6,,107,
Sam Gash,NWE,FB,23,15,0,0,0,0,0,0,5,7,1.40,1,2,0,0,,0,1,,1,,,6,5.7,6.2,5.7,,105,
Clarence Kay,DEN,TE,31,16,13,0,0,0,0,0,0,0,,0,14,7,56,8.00,0,0,,0,,,6,12.6,12.6,9.1,,50,
Brent Novoselsky,MIN,TE,26,16,1,0,0,0,0,0,0,0,,0,4,4,63,15.75,0,0,,0,,,6,10.3,10.3,8.3,,49,
Butch Rolle,PHO,TE,28,16,14,0,0,0,0,0,0,0,,0,22,13,64,4.92,0,0,,0,,,6,19.4,19.4,12.9,,48,
Rico Smith,CLE,WR,23,10,1,0,0,0,0,0,0,0,,0,8,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,126,
Troy Stradford,2TM,RB,28,8,0,0,0,0,0,0,12,41,3.42,0,2,2,15,7.50,0,0,,0,,,6,7.6,7.6,6.6,,108,
Tom Tupa,IND,QB,26,3,0,17,33,156,1,2,3,9,3.00,0,,0,0,,0,1,,0,,,6,6.1,8.6,8.1,,58,
Eric Wright,CHI,WR,23,13,0,0,0,0,0,0,0,0,,0,8,5,56,11.20,0,0,,0,,,6,10.6,10.6,8.1,,128,
Randy Baldwin,CLE,RB,25,15,0,0,0,0,0,0,10,31,3.10,0,2,2,30,15.00,0,1,,0,,,5,7.1,7.6,6.1,,109,
Kelly Blackwell,CHI,TE,23,16,2,0,0,0,0,0,0,0,,0,12,5,54,10.80,0,0,,0,,,5,10.4,10.4,7.9,,51,
Craig Erickson,TAM,QB,23,6,0,15,26,121,0,0,1,-1,-1.00,0,,0,0,,0,0,,0,,,5,4.7,4.7,4.7,,59,
Robert Green,WAS,RB,22,15,0,0,0,0,0,0,8,46,5.75,0,1,1,5,5.00,0,0,,0,,,5,6.1,6.1,5.6,,110,
Alonzo Highsmith,TAM,RB,27,5,2,0,0,0,0,0,8,23,2.88,0,5,5,28,5.60,0,0,,0,,,5,10.1,10.1,7.6,,111,
Ron Middleton,WAS,TE,27,16,12,0,0,0,0,0,0,0,,0,11,7,50,7.14,0,0,,0,,,5,12.0,12.0,8.5,,52,
James Saxon,MIA,FB,26,16,0,0,0,0,0,0,4,7,1.75,0,6,5,41,8.20,0,0,,0,,,5,9.8,9.8,7.3,,112,
George Thomas,2TM,WR,28,10,2,0,0,0,0,0,0,0,,0,13,6,54,9.00,0,0,,0,,,5,11.4,11.4,8.4,,129,
