Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Steve Young,SFO,QB,27,11,3,54,101,680,3,3,27,184,6.81,1,0,0,,0,5,,1,,,53,52.6,64.1,55.6,,34,
Maurice Carthon,NYG,RB,27,16,14,0,0,0,0,0,46,146,3.17,2,19,194,10.21,1,0,,3,,,52,71.0,77.0,61.5,,70,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig Heyward,NOR,FB,22,11,8,0,0,0,0,0,74,355,4.80,1,13,105,8.08,0,0,,1,,,52,65.0,71.0,58.5,,71,
Tim Manoa,CLE,FB,24,16,4,0,0,0,0,0,99,389,3.93,2,10,54,5.40,0,4,,2,,,52,62.3,67.3,57.3,,69,
Darrin Nelson,MIN,RB,29,13,11,0,0,0,0,0,112,380,3.39,1,16,105,6.56,0,3,,1,,,52,67.5,75.0,59.5,,74,
Matt Suhey,CHI,FB,30,16,16,0,0,0,0,0,87,253,2.91,2,20,154,7.70,0,1,,2,,,52,71.7,78.2,61.7,,72,
James Wilder,TAM,FB,30,7,7,0,0,0,0,0,86,343,3.99,1,15,124,8.27,0,1,,1,,,52,66.7,73.2,59.2,,73,
Willie Gault,RAI,WR,28,15,6,0,0,0,0,0,1,4,4.00,0,16,392,24.50,2,1,,2,,,51,66.6,70.1,58.6,,65,
John Taylor*,SFO,WR,26,12,3,0,0,0,0,0,0,0,,0,14,325,23.21,2,6,,4,,,51,64.5,70.5,57.5,,66,
Warren Williams,PIT,RB,23,15,8,0,0,0,0,0,87,409,4.70,0,11,66,6.00,1,3,,1,,,51,61.5,66.0,56.0,,75,
Trumaine Johnson,BUF,WR,28,16,10,0,0,0,0,0,0,0,,0,37,514,13.89,0,1,,0,,,50,87.4,90.9,68.9,,67,
Tommy Kramer,MIN,QB,33,10,6,83,173,1264,5,9,14,8,0.57,0,0,0,,0,3,,0,,,50,50.4,63.9,59.4,,35,
Pete Metzelaars,BUF,TE,28,16,16,0,0,0,0,0,0,0,,0,33,438,13.27,1,0,,1,,,50,82.8,85.8,66.3,,13,
Reggie Dupard,NWE,RB,25,16,2,0,0,0,0,0,52,151,2.90,2,34,232,6.82,0,1,,2,,,49,83.3,89.8,66.3,,76,
Ray Butler,SEA,WR,32,11,5,0,0,0,0,0,0,0,,0,18,242,13.44,4,0,,4,,,48,66.2,69.2,57.2,,69,
Jeff Chadwick,DET,WR,28,10,8,0,0,0,0,0,0,0,,0,20,304,15.20,3,0,,3,,,48,68.4,71.4,58.4,,68,
Brad Muster,CHI,RB,23,16,0,0,0,0,0,0,44,197,4.48,0,21,236,11.24,1,1,,1,,,48,69.3,75.8,58.8,,77,
Timmy Newsome,DAL,FB,30,9,8,0,0,0,0,0,32,75,2.34,3,30,236,7.87,0,1,,3,,,48,78.1,81.6,63.1,,78,
Clarence Weathers,CLE,WR,26,16,6,0,0,0,0,0,0,0,,0,29,436,15.03,1,2,,1,,,48,76.6,80.6,62.1,,70,
Michael Haynes,ATL,WR,23,15,6,0,0,0,0,0,0,0,,0,13,232,17.85,4,0,,4,,,47,60.2,63.2,53.7,,71,
Babe Laufenberg,SDG,QB,29,8,6,69,144,778,4,5,31,120,3.87,0,0,0,,0,2,,0,,,47,47.1,59.1,52.1,,36,
Ozzie Newsome,CLE,TE,32,16,14,0,0,0,0,0,0,0,,0,35,343,9.80,2,0,,2,,,46,81.3,84.3,63.8,,14,
Kelly Stouffer,SEA,QB,24,8,6,98,173,1106,4,6,19,27,1.42,0,0,0,,0,5,,0,,,46,45.9,57.4,51.9,,37,
Pat Ryan,NYJ,QB,33,16,4,63,113,807,5,4,5,22,4.40,0,0,0,,0,1,,0,,,45,45.5,53.0,49.5,,38,
Ed West,GNB,TE,27,16,16,0,0,0,0,0,0,0,,0,30,276,9.20,3,1,,3,,,45,74.6,78.1,59.6,,15,
Chuck Long,DET,QB,25,7,7,75,141,856,6,6,7,22,3.14,0,0,0,,0,4,,0,,,44,44.4,55.4,50.4,,39,
Charles Lockett,PIT,WR,23,16,5,0,0,0,0,0,0,0,,0,22,365,16.59,1,0,,1,,,43,64.5,67.5,53.5,,73,
Weegie Thompson,PIT,WR,27,16,11,0,0,0,0,0,0,0,,0,16,370,23.13,1,0,,1,,,43,59.0,62.0,51.0,,72,
Carl Bland,DET,WR,27,16,2,0,0,0,0,0,1,4,4.00,0,21,307,14.62,2,1,,2,,,42,63.1,66.6,52.6,,75,
Emile Harry,KAN,WR,25,16,2,0,0,0,0,0,0,0,,0,26,362,13.92,1,0,,1,,,42,68.2,71.2,55.2,,74,
Chris Burkett,BUF,WR,26,11,8,0,0,0,0,0,0,0,,0,23,354,15.39,1,0,,1,,,41,64.4,67.4,52.9,,76,
Lionel James,SDG,RB,26,16,1,0,0,0,0,0,23,105,4.57,0,36,279,7.75,1,3,,1,,,41,77.4,84.9,59.4,,79,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walter Stanley,GNB,WR,26,7,7,0,0,0,0,0,1,1,1.00,0,28,436,15.57,0,3,,0,,,41,68.7,73.2,54.7,,77,
Cody Carlson,HOU,QB,25,6,5,52,112,775,4,6,12,36,3.00,1,0,0,,0,5,,1,,,40,39.6,51.1,45.6,,40,
Cliff Stoudt,PHO,QB,33,16,2,63,113,747,6,8,14,57,4.07,0,0,0,,0,4,,0,,,40,39.6,52.6,47.6,,41,
Dwight Stone,PIT,RB,24,16,6,0,0,0,0,0,40,127,3.18,0,11,196,17.82,1,5,,2,,,39,50.3,58.8,44.8,,80,
Don Strock,CLE,QB,38,4,2,55,91,736,6,5,6,-2,-0.33,0,0,0,,0,4,,0,,,39,39.2,49.2,44.2,,42,
Mark Boyer,IND,WR,26,16,13,0,0,0,0,0,0,0,,0,27,256,9.48,2,0,,2,,,38,64.6,67.6,51.1,,78,
John Frank,SFO,TE,26,7,6,0,0,0,0,0,0,0,,0,16,195,12.19,3,0,,3,,,38,53.5,56.5,45.5,,16,
Gerald Willhite,DEN,RB,29,11,1,0,0,0,0,0,13,39,3.00,2,32,238,7.44,0,2,,2,,,38,69.7,73.7,53.7,,81,
Gary Kubiak,DEN,QB,27,16,1,43,69,497,5,3,17,65,3.82,0,0,0,,0,3,,0,,,37,37.4,44.9,40.4,,43,
Buford McGee,RAM,FB,28,16,10,0,0,0,0,0,22,69,3.14,0,16,117,7.31,3,0,,3,,,37,52.6,55.6,44.6,,82,
Robert Clark,NOR,WR,23,16,0,0,0,0,0,0,0,0,,0,19,245,12.89,2,1,,2,,,36,54.5,58.0,45.0,,81,
Curtis Duncan,HOU,WR,23,16,0,0,0,0,0,0,0,0,,0,22,302,13.73,1,0,,1,,,36,58.2,61.2,47.2,,80,
Cedric Jones,NWE,WR,28,16,2,0,0,0,0,0,0,0,,0,22,313,14.23,1,1,,1,,,36,58.3,61.8,47.3,,79,
John Tice,NOR,TE,28,15,12,0,0,0,0,0,0,0,,0,26,297,11.42,1,0,,1,,,36,61.7,64.7,48.7,,17,
Rod Bernstine,SDG,TE,23,14,13,0,0,0,0,0,2,7,3.50,0,29,340,11.72,0,0,,0,,,35,63.7,66.7,49.2,,18,
Tony Jordan,PHO,RB,23,9,2,0,0,0,0,0,61,160,2.62,3,4,24,6.00,0,1,,3,,,35,39.4,42.9,37.4,,83,
D.J. Dozier,MIN,RB,23,8,1,0,0,0,0,0,42,167,3.98,2,5,49,9.80,0,0,,2,,,34,38.6,41.6,36.1,,85,
Larry Mason,GNB,RB,27,15,2,0,0,0,0,0,48,194,4.04,0,8,84,10.50,1,0,,1,,,34,41.8,44.8,37.8,,84,
Terry Orr,WAS,TE,27,16,3,0,0,0,0,0,0,0,,0,11,222,20.18,2,0,,2,,,34,45.2,48.2,39.7,,19,
Mike Pagel,CLE,QB,28,5,4,71,134,736,3,4,4,1,0.25,0,0,0,,0,0,,0,,,34,33.5,40.5,37.5,,44,
Brett Perriman,NOR,WR,23,16,0,0,0,0,0,0,3,17,5.67,0,16,215,13.44,2,1,,2,,,34,50.2,53.7,42.2,,82,
Patrick Scott,GNB,WR,24,16,0,0,0,0,0,0,0,0,,0,20,275,13.75,1,0,,1,,,34,53.5,56.5,43.5,,83,
Jim Harbaugh,CHI,QB,25,10,2,47,97,514,0,2,19,110,5.79,1,0,0,,0,1,,1,,,33,32.6,41.1,34.6,,45,
Aubrey Matthews,2TM,WR,26,11,2,0,0,0,0,0,3,3,1.00,0,20,231,11.55,2,2,,2,,,33,53.4,57.4,43.4,,84,
Orson Mobley,DEN,TE,25,16,9,0,0,0,0,0,0,0,,0,21,218,10.38,2,1,,2,,,33,53.8,57.3,43.3,,20,
Charles White,RAM,RB,30,12,3,0,0,0,0,0,88,323,3.67,0,6,36,6.00,0,3,,0,,,33,38.9,43.4,35.9,,86,
Flipper Anderson,RAM,WR,23,16,0,0,0,0,0,0,0,0,,0,11,319,29.00,0,0,,0,,,32,42.9,45.9,37.4,,86,
Herman Fontenot,CLE,RB,25,16,1,0,1,0,0,0,28,87,3.11,0,19,170,8.95,1,0,,1,,,32,50.7,53.7,41.2,,89,
Craig McEwen,WAS,RB,23,14,8,0,0,0,0,0,0,0,,0,23,323,14.04,0,0,,0,,,32,55.3,58.3,43.8,,87,
Jamie Mueller,BUF,FB,24,15,15,0,0,0,0,0,81,296,3.65,0,8,42,5.25,0,2,,0,,,32,39.8,43.8,35.8,,88,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stacy Robinson,NYG,WR,26,11,0,0,0,0,0,0,0,0,,0,7,143,20.43,3,0,,3,,,32,39.3,42.3,35.8,,85,
Darren Flutie,SDG,WR,22,16,0,0,0,0,0,0,0,0,,0,18,208,11.56,2,2,,2,,,31,48.8,52.8,39.8,,87,
Kerry Goode,TAM,RB,23,14,5,0,0,0,0,0,63,231,3.67,0,7,68,9.71,0,0,,0,,,30,36.9,39.9,33.4,,90,
Gary Lee,DET,WR,23,14,6,0,0,0,0,0,0,0,,0,22,261,11.86,1,2,,1,,,30,52.1,56.1,41.1,,88,
Tony Paige,DET,RB,26,16,2,0,0,0,0,0,52,207,3.98,0,11,100,9.09,0,1,,0,,,30,40.7,47.2,35.2,,91,
Paul Skansi,SEA,WR,27,16,1,0,0,0,0,0,0,0,,0,24,238,9.92,1,0,,1,,,30,53.8,56.8,41.8,,89,
Paul Ott Carruth,GNB,FB,27,15,4,0,2,0,0,0,49,114,2.33,0,24,211,8.79,0,4,,0,,,29,52.5,60.5,40.5,,92,
Steve Grogan,NWE,QB,35,6,4,67,140,834,4,13,6,12,2.00,1,0,0,,0,2,,1,,,29,28.6,45.6,41.6,,46,
Jim Gustafson,MIN,WR,27,16,0,0,0,0,0,0,0,0,,0,15,231,15.40,1,0,,1,,,29,44.1,47.1,36.6,,90,
Jonathan Hayes,KAN,TE,26,16,9,0,0,0,0,0,0,0,,0,22,233,10.59,1,0,,1,,,29,51.3,54.3,40.3,,21,
Cris Collinsworth,CIN,WR,29,13,0,0,0,0,0,0,0,0,,0,13,227,17.46,1,1,,1,,,28,40.7,44.2,34.2,,91,
Doug DuBose,SFO,RB,24,14,0,0,0,0,0,0,24,116,4.83,2,6,57,9.50,0,2,,2,,,27,33.3,37.3,30.3,,93,
Gregg Garrity,PHI,WR,28,9,4,0,0,0,0,0,0,0,,0,17,208,12.24,1,0,,1,,,27,43.8,46.8,35.3,,92,
Frank Pillow,TAM,WR,23,15,0,0,0,0,0,0,0,0,,0,15,206,13.73,1,0,,1,,,27,41.6,44.6,34.1,,93,
Todd Blackledge,PIT,QB,27,3,3,38,79,494,2,3,8,25,3.13,1,0,0,,0,4,,1,,,26,26.3,34.3,29.3,,47,
Kenneth Davis,GNB,RB,26,9,7,0,0,0,0,0,39,121,3.10,1,11,81,7.36,0,0,,1,,,26,37.2,40.2,31.7,,94,
Everett Gay,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,15,205,13.67,1,1,,1,,,26,40.5,44.0,33.0,,94,
Michael Haddix,PHI,RB,27,16,3,0,0,0,0,0,57,185,3.25,0,12,82,6.83,0,1,,0,,,26,37.7,41.2,31.7,,95,
George Adams,NYG,RB,26,16,1,0,0,0,0,0,29,76,2.62,0,27,174,6.44,0,0,,0,,,25,52.0,55.0,38.5,,97,
Thornton Chandler,DAL,TE,25,16,12,0,0,0,0,0,0,0,,0,18,186,10.33,1,0,,1,,,25,42.6,45.6,33.6,,23,
Craig James,NWE,FB,27,6,0,0,0,0,0,0,4,15,3.75,1,14,171,12.21,0,0,,1,,,25,38.6,41.6,31.6,,98,
Emery Moorehead,CHI,TE,34,13,4,0,0,0,0,0,0,0,,0,14,133,9.50,2,0,,2,,,25,39.3,42.3,32.3,,22,
Mosi Tatupu,NWE,RB,33,16,0,0,0,0,0,0,22,75,3.41,2,8,58,7.25,0,0,,2,,,25,33.3,33.3,29.3,,96,
Darryl Clack,DAL,RB,25,15,0,0,0,0,0,0,11,54,4.91,0,17,126,7.41,1,0,,1,,,24,41.0,44.0,32.5,,100,
Steve Dils,ATL,QB,33,7,3,49,99,566,2,5,2,1,0.50,1,0,0,,0,3,,1,,,24,23.7,33.2,28.7,,48,
Joe Ferguson,TAM,QB,38,2,1,31,46,368,3,1,1,0,0.00,0,0,0,,0,1,,0,,,24,23.7,28.2,24.7,,49,
Troy Johnson,PIT,WR,26,14,0,0,0,0,0,0,0,0,,0,10,237,23.70,0,0,,0,,,24,33.7,36.7,28.7,,95,
Buford Jordan,NOR,FB,26,14,4,0,0,0,0,0,19,115,6.05,0,5,70,14.00,0,1,,1,,,24,28.5,32.0,26.0,,101,
Zeke Mowatt,NYG,TE,27,16,3,0,0,0,0,0,0,0,,0,15,196,13.07,1,2,,1,,,24,38.6,42.6,31.1,,24,
Don Smith,TAM,RB,25,10,3,0,0,0,0,0,13,46,3.54,1,12,138,11.50,0,0,,1,,,24,36.4,39.4,30.4,,99,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pat Beach,IND,TE,29,16,16,0,0,0,0,0,0,0,,0,26,235,9.04,0,1,,0,,,23,48.5,52.0,35.5,,27,
Lin Dawson,NWE,TE,29,6,6,0,0,0,0,0,0,0,,0,8,106,13.25,2,0,,2,,,23,30.6,33.6,26.6,,26,
Willie Drewrey,HOU,WR,25,14,0,0,0,0,0,0,0,0,,0,11,172,15.64,1,0,,1,,,23,34.2,37.2,28.7,,96,
Darryl Harris,MIN,RB,22,14,0,0,0,0,0,0,34,151,4.44,1,6,30,5.00,0,1,,1,,,23,29.1,32.6,26.1,,103,
Stanford Jennings,CIN,RB,26,16,1,0,0,0,0,0,17,47,2.76,1,5,75,15.00,0,1,,2,,,23,28.2,28.7,25.7,,102,
Tim Spencer,SDG,FB,28,16,1,0,0,0,0,0,44,215,4.89,0,1,14,14.00,0,0,,0,,,23,23.9,26.9,23.4,,104,
Mike Tice,SEA,TE,29,16,16,0,0,0,0,0,0,0,,0,29,244,8.41,0,1,,0,,,23,52.4,55.9,37.9,,25,
Mark Ingram,NYG,WR,23,7,4,0,0,0,0,0,0,0,,0,13,158,12.15,1,0,,1,,,22,34.8,37.8,28.3,,98,
Flip Johnson,BUF,WR,25,11,0,0,0,0,0,0,0,0,,0,9,170,18.89,1,1,,1,,,22,31.0,34.5,26.5,,97,
Barry Redden,SDG,RB,28,8,2,0,0,0,0,0,19,30,1.58,3,1,11,11.00,0,0,,3,,,22,23.1,23.1,22.6,,105,
Jeff Smith,TAM,RB,26,16,3,0,0,0,0,0,20,87,4.35,0,16,134,8.38,0,0,,0,,,22,38.1,41.1,30.1,,106,
Ken Whisenhunt,ATL,TE,26,16,16,0,0,0,0,0,0,0,,0,16,174,10.88,1,1,,1,,,22,38.4,41.9,30.4,,28,
Curtis Adams,SDG,RB,26,7,1,0,0,0,0,0,38,149,3.92,1,0,0,,0,1,,1,,,20,19.9,23.4,19.9,,107,
Wendell Davis,CHI,WR,22,16,0,0,0,0,0,0,1,3,3.00,0,15,220,14.67,0,2,,0,,,20,35.3,39.3,27.8,,99,
Steve Folsom,DAL,TE,30,16,4,0,0,0,0,0,0,0,,0,9,84,9.33,2,0,,2,,,20,29.4,29.4,24.9,,29,
James Primus,ATL,RB,24,16,6,0,0,0,0,0,35,95,2.71,1,8,42,5.25,0,0,,1,,,20,27.7,27.7,23.7,,108,
Ricky Turner,IND,QB,26,4,0,3,4,92,0,0,16,42,2.63,2,0,0,,0,0,,2,,,20,19.9,19.9,19.9,,50,
Todd Christensen,RAI,TE,32,7,5,0,0,0,0,0,0,0,,0,15,190,12.67,0,0,,0,,,19,34.0,37.0,26.5,,30,
Kurt Sohn,NYJ,WR,31,15,0,0,0,0,0,0,0,0,,0,7,66,9.43,2,0,,2,,,19,25.6,25.6,22.1,,101,
Odessa Turner,NYG,WR,24,4,1,0,0,0,0,0,0,0,,0,10,128,12.80,1,0,,1,,,19,28.8,31.8,23.8,,100,
Preston Gothard,PIT,TE,26,16,15,0,0,0,0,0,0,0,,0,12,121,10.08,1,0,,1,,,18,30.1,33.1,24.1,,31,
Alex Higdon,ATL,TE,22,3,0,0,0,0,0,0,0,0,,0,3,60,20.00,2,0,,2,,,18,21.0,21.0,19.5,,32,
Brent Jones,SFO,TE,25,11,0,0,0,0,0,0,0,0,,0,8,57,7.13,2,0,,2,,,18,25.7,25.7,21.7,,33,
Leo Lewis,MIN,WR,32,16,1,0,0,0,0,0,0,0,,0,11,141,12.82,1,2,,1,,,18,29.1,33.1,23.6,,102,
Lorenzo White,HOU,RB,22,11,0,0,0,0,0,0,31,115,3.71,0,0,0,,0,0,,1,,,18,17.5,20.5,17.5,,109,
Jessie Hester,ATL,WR,25,16,3,0,0,0,0,0,1,3,3.00,0,12,176,14.67,0,1,,0,,,17,28.9,32.4,22.9,,103,
Russ Francis,NWE,TE,35,12,8,0,0,0,0,0,0,0,,0,11,161,14.64,0,0,,0,,,16,27.1,30.1,21.6,,34,
Gaston Green,RAM,RB,22,10,0,0,0,0,0,0,35,117,3.34,0,6,57,9.50,0,1,,0,,,16,22.4,25.9,19.4,,110,
Stephen Starring,2TM,WR,27,12,0,0,0,0,0,0,0,0,,0,8,164,20.50,0,0,,0,,,16,24.4,27.4,20.4,,104,
Pat Carter,DET,TE,22,15,14,0,0,0,0,0,0,0,,0,13,145,11.15,0,0,,0,,,15,27.5,30.5,21.0,,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Sweeney,DAL,QB,25,3,2,33,78,314,3,5,6,34,5.67,0,0,0,,0,3,,0,,,15,15.0,24.5,20.0,,51,
Derek Tennell,CLE,TE,24,16,3,0,0,0,0,0,0,0,,0,9,88,9.78,1,0,,1,,,15,23.8,23.8,19.3,,35,
Arthur Cox,SDG,TE,27,16,16,0,0,0,0,0,0,0,,0,18,144,8.00,0,0,,0,,,14,32.4,35.4,23.4,,37,
Ron Heller,SFO,TE,25,16,9,0,0,0,0,0,0,0,,0,14,140,10.00,0,0,,0,,,14,28.0,31.0,21.0,,38,
Ira Hillary,CIN,WR,26,16,0,0,0,0,0,0,0,0,,0,5,76,15.20,1,0,,1,,,14,18.6,18.6,16.1,,105,
Leonard Harris,HOU,WR,28,16,0,0,0,0,0,0,0,0,,0,10,136,13.60,0,1,,0,,,13,22.6,26.1,17.6,,106,
James Thornton,CHI,TE,23,16,12,0,0,0,0,0,0,0,,0,15,135,9.00,0,1,,0,,,13,27.5,31.0,20.0,,40,
Gary Wilkins,ATL,TE,25,14,0,0,0,0,0,0,0,0,,0,11,134,12.18,0,0,,0,,,13,24.4,27.4,18.9,,39,
Scott Williams,DET,RB,26,11,0,0,0,0,0,0,9,22,2.44,1,3,46,15.33,0,0,,1,,,13,15.8,15.8,14.3,,111,
Woody Bennett,MIA,FB,33,16,7,0,0,0,0,0,31,115,3.71,0,2,16,8.00,0,1,,0,,,12,14.1,17.6,13.1,,112,
Jimmie Giles,PHI,TE,34,16,1,0,0,0,0,0,0,0,,0,6,57,9.50,1,0,,1,,,12,17.7,17.7,14.7,,43,
Terry Greer,SFO,WR,31,10,0,0,0,0,0,0,0,0,,0,8,120,15.00,0,0,,0,,,12,20.0,23.0,16.0,,107,
Billy Griggs,NYJ,TE,26,15,8,0,0,0,0,0,0,0,,0,14,133,9.50,0,1,,0,,,12,26.3,29.8,19.3,,42,
Mike Oliphant,WAS,RB,25,8,0,0,0,0,0,0,8,30,3.75,0,15,111,7.40,0,2,,0,,,12,27.1,31.1,19.6,,113,
Butch Rolle,BUF,TE,24,16,0,0,0,0,0,0,0,0,,0,2,3,1.50,2,0,,2,,,12,14.3,14.3,13.3,,41,
Scott Schwedes,MIA,WR,23,16,1,0,0,0,0,0,0,0,,0,6,130,21.67,0,1,,0,,,12,18.0,21.5,15.0,,108,
Doug Cosbie,DAL,TE,32,11,4,0,0,0,0,0,0,0,,0,12,112,9.33,0,0,,0,,,11,23.2,26.2,17.2,,44,
Haywood Jeffires,HOU,WR,24,2,0,0,0,0,0,0,0,0,,0,2,49,24.50,1,0,,1,,,11,12.9,12.9,11.9,,110,
Bill Kenney,KAN,QB,33,16,5,58,114,549,0,5,2,4,2.00,0,0,0,,0,1,,0,,,11,11.4,19.9,16.4,,52,
Sammy Martin,NWE,WR,23,16,0,0,0,0,0,0,0,0,,0,4,51,12.75,0,0,,1,,,11,15.1,15.1,13.1,,109,
Vance Mueller,RAI,RB,24,14,1,0,0,0,0,0,17,60,3.53,0,5,63,12.60,0,1,,0,,,11,16.3,16.8,13.8,,114,
Frank Pollard,PIT,RB,31,10,3,0,0,0,0,0,31,93,3.00,0,2,22,11.00,0,1,,0,,,11,12.5,13.0,11.5,,116,
George Wonsley,IND,RB,28,16,0,0,0,0,0,0,26,48,1.85,1,0,0,,0,0,,1,,,11,10.8,10.8,10.8,,115,
Gary Danielson,CLE,QB,37,2,1,31,52,324,0,1,4,3,0.75,0,0,0,,0,1,,0,,,10,10.3,14.8,11.3,,53,
Phil Epps,GNB,WR,30,6,3,0,0,0,0,0,0,0,,0,11,99,9.00,0,0,,0,,,10,20.9,20.9,15.4,,111,
Calvin Magee,TAM,TE,25,13,3,0,0,0,0,0,0,0,,0,9,103,11.44,0,0,,0,,,10,19.3,22.3,14.8,,46,
Larry Moriarty,KAN,RB,30,9,3,0,0,0,0,0,20,62,3.10,0,6,40,6.67,0,0,,0,,,10,16.2,16.2,13.2,,117,
Alfredo Roberts,KAN,TE,23,16,7,0,0,0,0,0,0,0,,0,10,104,10.40,0,0,,0,,,10,20.4,23.4,15.4,,45,
John Spagnola,SEA,TE,31,16,4,0,0,0,0,0,0,0,,0,5,40,8.00,1,0,,1,,,10,15.0,15.0,12.5,,48,
Kitrick Taylor,KAN,WR,24,16,0,0,0,0,0,0,1,2,2.00,0,9,105,11.67,0,1,,0,,,10,18.7,22.2,14.2,,112,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Vlasic,SDG,QB,25,2,2,25,52,270,1,2,2,0,0.00,0,0,0,,0,1,,0,,,10,9.8,12.3,11.8,,54,
Don Warren,WAS,TE,32,14,14,0,0,0,0,0,0,0,,0,12,112,9.33,0,1,,0,,,10,22.2,25.7,16.2,,47,
Anthony Allen,WAS,WR,29,14,0,0,0,0,0,0,0,0,,0,5,48,9.60,1,2,,1,,,9,13.8,14.8,11.3,,113,
Clint Didier,GNB,TE,29,15,0,0,0,0,0,0,0,0,,0,5,37,7.40,1,1,,1,,,9,13.7,14.2,11.2,,50,
Keith Griffin,WAS,RB,27,8,0,0,0,0,0,0,6,23,3.83,0,2,9,4.50,1,0,,1,,,9,11.2,11.2,10.2,,118,
Jeff Hostetler,NYG,QB,27,16,1,16,29,244,1,2,5,-3,-0.60,0,1,10,10.00,0,1,,0,,,9,10.5,13.0,12.0,,55,
Ron Jaworski,MIA,QB,37,16,0,9,14,123,1,0,0,0,,0,0,0,,0,0,,0,,,9,8.9,8.9,8.9,,58,
Ken Karcher,DEN,QB,25,1,0,6,12,128,1,0,0,0,,0,0,0,,0,0,,0,,,9,9.1,9.1,9.1,,56,
Glen Kozlowski,CHI,WR,26,16,0,0,0,0,0,0,1,3,3.00,0,3,92,30.67,0,1,,0,,,9,11.5,12.0,10.0,,114,
Mark Lewis,DET,TE,27,3,3,0,0,0,0,0,0,0,,0,3,32,10.67,1,0,,1,,,9,12.2,12.2,10.7,,49,
Danny White,DAL,QB,36,3,0,29,42,274,1,3,0,0,,0,0,0,,0,0,,0,,,9,9.0,12.0,12.0,,57,
Carl Byrum,BUF,RB,25,15,1,0,0,0,0,0,28,91,3.25,0,2,0,0.00,0,1,,0,,,8,10.1,10.6,9.1,,119,
Louis Clark,SEA,WR,24,7,0,0,0,0,0,0,0,0,,0,1,20,20.00,1,0,,1,,,8,9.0,9.0,8.5,,117,
Tony Eason,NWE,QB,29,2,2,28,43,249,0,2,5,18,3.60,0,0,0,,0,0,,0,,,8,7.8,9.8,9.8,,59,
Kelvin Edwards,DAL,WR,24,8,2,0,0,0,0,0,0,0,,0,5,93,18.60,0,1,,0,,,8,13.3,13.8,10.8,,115,
Terrence Flagler,SFO,RB,24,3,0,0,0,0,0,0,3,5,1.67,0,4,72,18.00,0,0,,0,,,8,11.7,11.7,9.7,,120,
Mike Martin,CIN,WR,28,4,0,0,0,0,0,0,0,0,,0,2,22,11.00,1,0,,1,,,8,10.2,10.2,9.2,,116,
Greg Scales,NOR,TE,22,12,0,0,0,0,0,0,0,0,,0,2,20,10.00,1,0,,1,,,8,10.0,10.0,9.0,,51,
Junior Tautalatasi,PHI,RB,26,10,0,0,0,0,0,0,14,28,2.00,0,5,48,9.60,0,0,,0,,,8,12.6,12.6,10.1,,121,
Hoby Brenner,NOR,TE,29,10,8,0,0,0,0,0,0,0,,0,5,67,13.40,0,0,,0,,,7,11.7,11.7,9.2,,53,
K.D. Dunn,NYJ,TE,25,15,2,0,0,0,0,0,0,0,,0,6,67,11.17,0,0,,0,,,7,12.7,12.7,9.7,,54,
Todd Fowler,DAL,TE,26,16,6,0,0,0,0,0,3,6,2.00,0,10,64,6.40,0,0,,0,,,7,17.0,17.0,12.0,,52,
Rich Gannon,MIN,QB,23,3,0,7,15,90,0,0,4,29,7.25,0,0,0,,0,0,,0,,,7,6.5,6.5,6.5,,61,
Eric Hipple,DET,QB,31,5,0,12,27,158,0,0,1,5,5.00,0,0,0,,0,0,,0,,,7,6.8,6.8,6.8,,60,
James Milling,ATL,WR,23,6,0,0,0,0,0,0,0,0,,0,5,66,13.20,0,0,,0,,,7,11.6,11.6,9.1,,119,
Steve Strachan,RAI,RB,25,16,0,0,0,0,0,0,4,12,3.00,0,3,19,6.33,1,2,,1,,,7,10.1,11.1,8.6,,122,
Harry Sydney,SFO,RB,29,16,0,0,1,0,0,0,9,50,5.56,0,2,18,9.00,0,0,,0,,,7,8.8,8.8,7.8,,123,
Jo-Jo Townsell,NYJ,WR,28,16,0,0,0,0,0,0,0,0,,0,4,40,10.00,0,3,,1,,,7,11.0,12.5,9.0,,118,
Mark Bellini,IND,WR,24,15,0,0,0,0,0,0,0,0,,0,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,120,
Matt Cavanaugh,PHI,QB,32,5,0,7,16,101,1,1,0,0,,0,0,0,,0,0,,0,,,6,6.0,7.0,7.0,,62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joey Hackett,GNB,TE,30,9,0,0,0,0,0,0,0,0,,0,1,2,2.00,1,0,,1,,,6,7.2,7.2,6.7,,56,
Carl Hilton,MIN,TE,24,8,0,0,0,0,0,0,0,0,,0,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,57,
