Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Amos Lawrence,SFO,RB,24,8,1,0,0,0,0,0,5,7,1.40,0,2,12,6.00,0,1,,0,,,1,2.9,3.4,1.9,,135,
Ronnie Lee,MIA,TE,26,9,5,0,0,0,0,0,0,0,,0,2,6,3.00,0,0,,0,,,1,2.6,2.6,1.6,,65,
Rob Lytle,DEN,RB,28,9,0,0,0,0,0,0,2,2,1.00,0,1,10,10.00,0,0,,0,,,1,2.2,2.2,1.7,,132,
Reese McCall,BAL,TE,26,7,0,0,0,0,0,0,0,0,,0,2,6,3.00,0,0,,0,,,1,2.6,2.6,1.6,,64,
Craig Morton,DEN,QB,39,3,3,18,26,193,0,3,0,0,,0,0,0,,0,1,,0,,,1,0.7,4.2,3.7,,50,
Tom Newton,NYJ,RB,28,9,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,139,
Joe Pisarcik,PHI,QB,30,1,0,1,1,24,0,0,0,0,,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,49,
Jay Saldi,DAL,TE,28,5,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,63,
Art Schlichter,BAL,QB,22,3,0,17,37,197,0,2,1,3,3.00,0,0,0,,0,3,,0,,,1,1.2,4.7,3.2,,48,
Ray Strong,ATL,RB,26,9,0,0,0,0,0,0,4,9,2.25,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,136,
Del Thompson,KAN,RB,24,6,0,0,0,0,0,0,4,7,1.75,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,140,
Ken Thompson,STL,WR,24,1,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,115,
Rich Thomaselli,HOU,RB,25,9,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,137,
Mike Williams,WAS,TE,23,6,1,0,0,0,0,0,0,0,,0,3,14,4.67,0,0,,0,,,1,4.4,4.4,2.9,,62,
Willis Adams,CLE,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,118,
Steve Alvers,NYJ,TE,25,3,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,79,
Walt Arnold,HOU,TE,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,70,
Elmer Bailey,BAL,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,119,
Dave Barrett,TAM,RB,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,147,
Don Bass,NOR,TE,26,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,71,
Hank Bauer,SDG,RB,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,148,
Ed Beckman,KAN,TE,27,9,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,72,
Guy Benjamin,SFO,QB,27,2,0,1,1,10,0,0,0,0,,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,51,
Rick Berns,RAI,RB,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,149,
Robert Blakley,KAN,WR,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,120,
Clay Brown,ATL,TE,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,75,
Reggie Brown,ATL,RB,22,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,150,
Cullen Bryant,RAM,RB,31,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,151,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Bryant,HOU,WR,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,121,
Don Calhoun,PHI,RB,30,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,152,
Ken Callicutt,DET,RB,27,8,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,153,
Rich Campbell,GNB,QB,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,54,
Glenn Carano,DAL,QB,27,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,55,
Rich Caster,WAS,TE,34,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,76,
Bob Chandler,RAI,WR,33,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,122,
Tom Coombs,NYJ,TE,23,3,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,77,
Larry Cowan,2TM,RB,22,8,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,144,
William Curran,ATL,WR,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,123,
Doug Donley,DAL,WR,23,6,0,0,0,0,0,0,0,0,,0,2,23,11.50,0,2,,0,,,,2.3,3.3,1.3,,116,
Mark Duper,MIA,WR,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,124,
Earl Ferrell,STL,RB,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,154,
Tom Flick,NWE,QB,24,3,0,0,5,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,59,
Bob Gagliano,KAN,QB,24,1,0,1,1,7,0,0,0,0,,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,52,
Jerry Golsteyn,TAM,QB,28,1,0,0,1,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,60,
David Green,CLE,RB,29,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,155,
Vince Heflin,MIA,WR,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,125,
Pete Holohan,SDG,TE,23,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,69,
Harold Jackson,MIN,WR,36,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,126,
Derrick Jensen,RAI,RB,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,156,
Jim Jensen,MIA,FB,24,6,0,0,1,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,157,
Andy Johnson,NWE,RB,30,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,158,
Billy Johnson,ATL,WR,30,9,0,0,0,0,0,0,0,0,,0,2,11,5.50,0,1,,0,,,,2.1,2.6,1.1,,117,
A.J. Jones,RAM,RB,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,159,
James Jones,DAL,RB,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,160,
Edward Lee,DET,WR,23,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,127,
Marvin Lewis,NOR,RB,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,161,
Rusty Lisch,STL,QB,26,8,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,57,
Kerry Locklin,RAM,TE,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,80,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orlando McDaniel,DEN,WR,22,3,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,128,
Mardye McDole,MIN,WR,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,129,
Eddie McGill,STL,TE,22,9,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,81,
Terdell Middleton,TAM,RB,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,162,
Cleo Montgomery,RAI,WR,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,130,
Michael Morton,TAM,RB,22,9,0,0,0,0,0,0,2,3,1.50,0,1,5,5.00,0,1,,0,,,,0.8,1.3,0.3,,171,
Rick Moser,2TM,RB,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,163,
Calvin Murray,PHI,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,164,
McDonald Oden,CLE,TE,24,9,0,0,0,0,0,0,0,0,,0,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,68,
Ricky Patton,SFO,RB,28,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,165,
Leon Perry,NYG,RB,25,2,1,0,0,0,0,0,3,14,4.67,0,1,-1,-1.00,0,1,,0,,,,1.3,1.8,0.8,,145,
Ricky Porter,DET,RB,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,166,
Derrick Ramsey,RAI,TE,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,82,
John Rodgers,PIT,TE,22,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,78,
Tim Smith,HOU,WR,25,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,131,
Kurt Sohn,NYJ,WR,25,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,132,
Willie Sydnor,PIT,WR,23,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,133,
Billy Taylor,RAI,RB,26,1,0,0,0,0,0,0,4,3,0.75,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,146,
Greg Taylor,NWE,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,167,
Jack Thompson,CIN,QB,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,58,
Ricky Thompson,STL,WR,28,3,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,134,
Rick Trocano,CLE,QB,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,56,
Brooks Williams,CHI,TE,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,74,
Brian Williams,NWE,TE,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,73,
Newton Williams,SFO,RB,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,168,
Frank Wilson,PIT,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,169,
Marc Wilson,RAI,QB,25,8,0,1,2,4,0,0,0,0,,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,53,
Tim Wilson,HOU,FB,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,170,
Tony Woodruff,PHI,WR,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,135,
Allan Clark,2TM,RB,25,6,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,176,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Gentry,CHI,RB,23,9,0,0,0,0,0,0,4,21,5.25,0,1,9,9.00,0,4,,0,,,-1,,2.0,-0.5,,177,
Sam Harrell,MIN,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,178,
Eric Lane,SEA,RB,23,9,0,0,1,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,179,
Randy Love,STL,RB,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,180,
Robbie Martin,DET,WR,24,9,0,0,0,0,0,0,0,0,,0,1,18,18.00,0,3,,0,,,-1,-0.2,1.3,-0.7,,137,
Ted McKnight,BUF,RB,28,3,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,181,
Jarvis Redwine,MIN,RB,25,7,0,0,0,0,0,0,2,2,1.00,0,0,0,,0,1,,0,,,-1,-0.8,-0.3,-0.8,,175,
Carl Roaches,HOU,WR,29,9,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,136,
Calvin Thomas,CHI,RB,22,6,0,0,0,0,0,0,5,4,0.80,0,0,0,,0,1,,0,,,-1,-0.6,-0.1,-0.6,,174,
Arthur Whittington,BUF,RB,27,2,0,0,0,0,0,0,7,15,2.14,0,0,0,,0,2,,0,,,-1,-0.5,0.5,-0.5,,172,
Chester Willis,RAI,RB,24,8,0,0,0,0,0,0,6,15,2.50,0,0,0,,0,2,,0,,,-1,-0.5,0.5,-0.5,,173,
Robert Alexander,RAM,RB,24,9,0,0,0,0,0,0,1,3,3.00,0,1,-7,-7.00,0,2,,0,,,-2,-1.4,-0.4,-1.9,,183,
Gary Hogeboom,DAL,QB,24,4,0,3,8,45,0,1,3,0,0.00,0,0,0,,0,2,,0,,,-2,-2.2,-0.2,-1.2,,64,
Ed Luther,SDG,QB,25,9,0,2,4,55,0,1,1,-13,-13.00,0,0,0,,0,1,,0,,,-2,-2.1,-0.6,-1.1,,63,
Turk Schonert,CIN,QB,25,2,0,1,1,6,0,0,3,-8,-2.67,0,0,0,,0,1,,0,,,-2,-1.6,-1.1,-1.6,,61,
Cliff Stoudt,PIT,QB,27,6,0,14,35,154,0,5,11,28,2.55,0,0,0,,0,1,,0,,,-2,-2.0,3.5,3.0,,62,
Rodney Tate,CIN,RB,23,9,0,0,0,0,0,0,2,2,1.00,0,0,0,,0,2,,0,,,-2,-1.8,-0.8,-1.8,,182,
Billy Waddy,RAM,WR,28,3,0,0,0,0,0,0,2,-11,-5.50,0,0,0,,0,1,,0,,,-2,-2.1,-1.6,-2.1,,138,
Eddie Payton,MIN,RB,31,9,0,0,0,0,0,0,0,0,,0,0,0,,0,3,,0,,,-3,-3.0,-1.5,-3.0,,184,
Vince Evans,CHI,QB,27,4,0,12,28,125,0,4,2,0,0.00,0,0,0,,0,1,,0,,,-4,-4.0,0.5,,,65,
Wally Henry,PHI,WR,28,8,0,0,0,0,0,0,0,0,,0,0,0,,0,4,,0,,,-4,-4.0,-2.0,-4.0,,139,
