Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Dave Moore,TAM,TE,30,16,16,0,0,0,0,0,0,0,,0,36,23,276,12.00,5,0,,5,,,58,80.6,83.6,69.1,,13,
Richie Anderson,NYJ,FB,28,16,9,0,0,0,0,0,16,84,5.25,0,36,29,302,10.41,3,0,,3,,,57,85.6,88.6,71.1,,54,
David Boston,ARI,WR,21,16,8,0,0,0,0,0,5,0,0.00,0,81,40,473,11.83,2,2,1,2,,,57,97.3,101.3,77.3,,67,
Rick Mirer,NYJ,QB,29,8,6,95,176,1062,5,9,21,89,4.24,1,0,0,0,,0,3,1,1,,,57,57.4,70.4,66.4,,42,
Marcus Pollard,IND,TE,27,16,12,0,0,0,0,0,0,0,,0,45,34,374,11.00,4,2,2,4,,,57,91.4,96.4,74.4,,14,
Peerless Price,BUF,WR,23,16,4,0,0,0,0,0,1,-7,-7.00,0,62,31,393,12.68,3,0,,3,,,57,87.6,90.6,72.1,,70,
Tony Richardson,KAN,FB,28,16,16,0,0,0,0,0,84,387,4.61,1,28,24,141,5.88,0,1,1,1,,,57,80.8,87.8,68.8,,53,
Bobby Shaw,PIT,WR,24,15,1,0,0,0,0,0,0,0,,0,43,28,387,13.82,3,0,,3,,,57,84.7,87.7,70.7,,68,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Tucker,DAL,WR,23,15,4,0,0,0,0,0,1,8,8.00,0,45,23,439,19.09,2,1,,2,,,57,79.7,82.7,68.2,,69,
Cecil Collins,MIA,RB,23,8,6,0,0,0,0,0,131,414,3.16,2,8,6,32,5.33,0,2,1,2,,,55,60.6,64.6,57.6,,55,
Kevin Lockett,KAN,WR,25,16,1,0,0,0,0,0,0,0,,0,55,34,426,12.53,2,0,,2,,,55,88.6,91.6,71.6,,71,
Luther Broughton,PHI,TE,25,16,3,0,0,0,0,0,0,0,,0,46,26,295,11.35,4,0,,4,,,54,79.5,82.5,66.5,,15,
Troy Brown,NWE,WR,28,13,1,0,1,0,0,0,0,0,,0,56,36,471,13.08,1,1,,1,,,53,89.1,92.1,71.1,,72,
Shaun King,TAM,QB,22,6,5,89,146,875,7,4,18,38,2.11,0,0,0,0,,0,4,3,0,,,53,52.8,62.8,56.8,,43,
Ron Rivers,DET,RB,28,7,6,0,0,0,0,0,82,295,3.60,0,24,22,173,7.86,1,0,,1,,,53,74.8,80.8,63.8,,56,
Byron Hanspard,ATL,RB,23,12,4,0,0,0,0,0,136,383,2.82,1,18,10,93,9.30,0,1,1,1,,,52,61.6,65.6,56.6,,57,
Doug Pederson,PHI,QB,31,16,9,119,227,1276,7,9,20,33,1.65,0,0,0,0,,0,7,6,0,,,52,52.3,70.3,61.3,,44,
Skip Hicks,WAS,RB,25,10,2,0,0,0,0,0,78,257,3.29,3,10,8,72,9.00,0,1,,3,,,51,58.9,61.9,54.9,,58,
Willie Jackson,CIN,WR,28,16,2,0,0,0,0,0,0,0,,0,63,31,369,11.90,2,1,,2,1,,51,81.9,84.9,66.4,,73,
Joe Montgomery,NYG,RB,23,7,5,0,0,0,0,0,115,348,3.03,3,1,0,0,,0,2,2,3,1,,51,50.8,55.8,50.8,,59,
Stephen Alexander,WAS,TE,24,15,15,0,0,0,0,0,0,0,,0,47,29,324,11.17,3,0,,3,,,50,79.4,82.4,64.9,,16,
Mike Pritchard,SEA,WR,30,14,5,0,0,0,0,0,0,0,,0,48,26,375,14.42,2,0,,2,,,50,75.5,78.5,62.5,,74,
Ben Coates,NWE,TE,30,16,15,0,0,0,0,0,0,0,,0,63,32,370,11.56,2,0,,2,,,49,81.0,84.0,65.0,,17,
Terrell Fletcher,SDG,RB,26,15,2,0,0,0,0,0,48,126,2.63,0,65,45,360,8.00,0,1,,0,,,49,93.6,99.6,71.1,,60,
Michael Basnight,CIN,RB,22,13,1,0,0,0,0,0,62,308,4.97,0,19,16,172,10.75,0,1,,0,,,48,64.0,70.0,56.0,,61,
Jon Ritchie,OAK,FB,25,16,14,0,0,0,0,0,5,12,2.40,0,61,45,408,9.07,1,0,,1,,,48,93.0,96.0,70.5,,62,
Dedric Ward,NYJ,WR,25,16,10,0,0,0,0,0,1,-1,-1.00,0,49,22,325,14.77,3,2,1,3,,,48,70.4,74.4,59.4,,75,
Charles Johnson,PHI,WR,27,11,11,0,0,0,0,0,0,0,,0,72,34,414,12.18,1,2,,1,,,47,81.4,84.4,64.4,,76,
Damon Jones,JAX,TE,25,15,8,0,0,0,0,0,0,0,,0,33,19,221,11.63,4,0,,4,,,46,65.1,68.1,55.6,,19,
Tony McGee,CIN,TE,28,16,16,0,0,0,0,0,0,0,,0,49,26,344,13.23,2,0,,2,,,46,72.4,75.4,59.4,,18,
Mikhael Ricks,SDG,WR,25,16,15,0,1,0,0,0,2,11,5.50,0,74,40,429,10.73,0,0,,0,1,,46,86.0,89.0,66.0,,77,
Akili Smith,CIN,QB,24,7,4,80,153,805,2,6,19,114,6.00,1,1,1,6,6.00,0,4,,1,,,46,47.2,59.2,52.7,,45,
Zack Crockett,OAK,FB,27,13,1,0,0,0,0,0,45,91,2.02,4,12,8,56,7.00,1,0,,5,,,45,52.7,52.7,48.7,,64,
Charles Evans,BAL,FB,32,16,10,0,0,0,0,0,38,134,3.53,0,47,32,235,7.34,1,0,,1,1,,45,76.9,82.9,60.9,,63,
Jermaine Fazande,SDG,RB,24,7,3,0,0,0,0,0,91,365,4.01,2,0,0,0,,0,2,2,2,,,45,44.5,49.5,44.5,,65,
Ty Detmer,CLE,QB,32,5,2,47,91,548,4,2,6,38,6.33,1,0,0,0,,0,0,,1,,,44,43.7,48.7,45.7,,46,
Lamont Warren,NWE,RB,26,16,2,0,0,0,0,0,35,120,3.43,0,48,29,262,9.03,1,0,,1,,,44,73.2,79.2,58.7,,66,
Kyle Brady,JAX,TE,27,13,12,0,0,0,0,0,0,0,,0,46,32,346,10.81,1,0,,1,1,,43,74.6,77.6,58.6,,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Floyd,CAR,FB,27,16,16,0,0,0,0,0,35,78,2.23,3,32,21,179,8.52,0,1,1,3,,,42,62.7,66.7,52.2,,67,
Lawrence Phillips,SFO,RB,24,8,0,0,0,0,0,0,30,144,4.80,2,20,15,152,10.13,0,2,,2,,,42,56.6,62.6,49.1,,68,
Lamar Smith,NOR,RB,29,13,2,0,1,0,0,0,60,205,3.42,0,30,20,151,7.55,1,1,,1,,,42,61.6,67.6,51.6,,69,
Marty Booker,CHI,WR,23,9,4,0,0,0,0,0,1,8,8.00,0,33,19,219,11.53,3,0,,3,,,41,59.7,62.7,50.2,,79,
Cam Cleeland,NOR,TE,24,11,8,0,0,0,0,0,0,0,,0,47,26,325,12.50,1,1,,1,1,,41,66.5,69.5,53.5,,21,
Kevin Faulk,NWE,RB,23,11,2,0,0,0,0,0,67,227,3.39,1,19,12,98,8.17,1,3,2,2,,,41,52.5,57.5,46.5,,72,
Jermaine Lewis,BAL,WR,25,15,6,0,0,0,0,0,5,11,2.20,0,58,25,281,11.24,2,1,,2,,,41,66.2,69.2,53.7,,78,
Rashaan Shehee,KAN,RB,24,9,5,0,0,0,0,0,65,238,3.66,1,19,18,136,7.56,0,1,1,1,,,41,59.4,66.4,50.4,,70,
Tremayne Stephens,SDG,RB,23,11,2,0,0,0,0,0,24,61,2.54,3,23,18,133,7.39,1,2,1,4,,,41,59.4,63.4,50.4,,71,
Jake Delhomme,NOR,QB,24,2,2,42,76,521,3,5,11,72,6.55,2,0,0,0,,0,1,1,2,,,40,40.0,49.0,45.0,,47,
Jammi German,ATL,WR,25,14,0,0,0,0,0,0,0,0,,0,20,12,219,18.25,3,0,,3,,,40,51.9,54.9,45.9,,80,
Chris Sanders,TEN,WR,27,16,0,0,0,0,0,0,0,0,,0,48,20,336,16.80,1,0,,1,,,40,59.6,62.6,49.6,,81,
Tony Simmons,NWE,WR,25,15,1,0,0,0,0,0,0,0,,0,33,19,276,14.53,2,1,,2,,,40,58.6,61.6,49.1,,82,
Joey Galloway,SEA,WR,28,8,4,0,0,0,0,0,1,-1,-1.00,0,52,22,335,15.23,1,0,,1,,,39,61.4,64.4,50.4,,83,
Andrew Glover,MIN,TE,32,16,13,0,0,0,0,0,0,0,,0,50,28,327,11.68,1,0,,1,,,39,66.7,69.7,52.7,,22,
Donald Hayes,CAR,WR,24,13,1,0,0,0,0,0,0,0,,0,28,11,270,24.55,2,0,,2,,,39,50.0,53.0,44.5,,85,
William Henderson,GNB,FB,28,16,13,0,0,0,0,0,7,29,4.14,2,39,30,203,6.77,1,1,1,3,,,39,69.2,73.2,54.2,,73,
Kevin Williams,BUF,WR,28,16,0,0,0,0,0,0,1,13,13.00,0,48,31,381,12.29,0,0,,0,,,39,70.4,73.4,54.9,,84,
Christian Fauria,SEA,TE,28,16,16,0,0,0,0,0,0,0,,0,51,35,376,10.74,0,1,,0,,,38,72.6,75.6,55.1,,24,
Howard Griffith,DEN,FB,32,16,16,0,0,0,0,0,17,66,3.88,1,39,26,192,7.38,1,0,,2,,,38,63.8,66.8,50.8,,74,
Jackie Harris,TEN,TE,31,12,1,0,0,0,0,0,0,0,,0,34,26,297,11.42,1,0,,1,1,,38,63.7,66.7,50.7,,23,
Dave Brown,ARI,QB,29,8,5,84,169,944,2,6,13,49,3.77,0,1,0,0,,0,4,1,0,,,37,36.7,46.7,42.7,,48,
Chris Calloway,ATL,WR,31,11,6,0,0,0,0,0,0,0,,0,43,22,314,14.27,1,0,,1,,,37,59.4,62.4,48.4,,86,
Irving Fryar,WAS,WR,37,16,1,0,0,0,0,0,0,0,,0,46,26,254,9.77,2,0,,2,,,37,63.4,66.4,50.4,,87,
LeShon Johnson,NYG,RB,28,16,4,0,0,0,0,0,61,143,2.34,2,15,12,86,7.17,1,2,2,3,,,37,48.9,53.9,42.9,,75,
Reidel Anthony,TAM,WR,23,13,7,0,0,0,0,0,1,2,2.00,0,56,30,296,9.87,1,1,,1,,,36,65.8,68.8,50.8,,89,
Isaac Byrd,TEN,WR,25,12,6,0,0,0,0,0,0,0,,0,25,14,261,18.64,2,1,1,2,,,36,50.1,54.1,43.1,,88,
Troy Drayton,MIA,TE,29,14,13,0,0,0,0,0,0,0,,0,50,32,299,9.34,1,0,,1,,,36,67.9,70.9,51.9,,25,
Joe Jurevicius,NYG,WR,25,16,1,0,0,0,0,0,0,0,,0,40,18,318,17.67,1,1,1,1,,,36,53.8,57.8,44.8,,90,
Greg Clark,SFO,TE,27,12,11,0,0,0,0,0,0,0,,0,55,34,347,10.21,0,1,,0,,,35,68.7,71.7,51.7,,26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Edwards,CLE,FB,25,16,14,0,0,0,0,0,6,35,5.83,0,40,27,212,7.85,2,1,1,2,,,35,61.7,65.7,48.2,,76,
Jay Fiedler,JAX,QB,28,7,1,61,94,656,2,2,13,26,2.00,0,0,0,0,,0,1,,0,,1,35,34.8,39.8,36.8,,49,
Michael Irvin,DAL,WR,33,4,4,0,0,0,0,0,0,0,,0,19,10,167,16.70,3,0,,3,,,35,44.7,47.7,39.7,,92,
Ricky Proehl,STL,WR,31,15,2,0,0,0,0,0,0,0,,0,49,33,349,10.58,0,0,,0,,,35,67.9,70.9,51.4,,91,
Terrell Davis,DEN,RB,27,4,4,0,0,0,0,0,67,211,3.15,2,3,3,26,8.67,0,1,1,2,,,34,36.7,40.7,35.2,,77,
Ryan Wetnight,CHI,TE,29,16,4,0,0,0,0,0,0,0,,0,60,38,277,7.29,1,0,,1,,,34,71.7,74.7,52.7,,27,
Reggie Brown,SEA,FB,26,16,8,0,0,0,0,0,14,38,2.71,0,47,34,228,6.71,1,1,,1,,,33,66.6,69.6,49.6,,78,
Dwayne Carswell,DEN,TE,27,16,11,0,0,0,0,0,0,0,,0,38,24,201,8.38,2,0,,2,,,32,56.1,59.1,44.1,,29,
Tyrone Davis,GNB,TE,27,16,13,0,0,0,0,0,0,0,,0,41,20,204,10.20,2,0,,2,,,32,52.4,55.4,42.4,,28,
Danny Kanell,ATL,QB,26,3,1,42,84,593,4,4,0,0,,0,0,0,0,,0,0,,0,,,32,31.7,38.7,35.7,,50,
Ernie Mills,DAL,WR,31,11,7,0,0,0,0,0,1,-1,-1.00,0,51,30,325,10.83,0,0,,0,,,32,62.4,65.4,47.4,,93,
Herman Moore,DET,WR,30,8,4,0,0,0,0,0,0,0,,0,31,16,197,12.31,2,0,,2,,,32,47.7,50.7,39.7,,94,
De'Mond Parker,GNB,RB,23,11,0,0,0,0,0,0,36,184,5.11,2,5,4,15,3.75,0,1,,2,,,32,35.9,38.9,33.9,,80,
Cory Schlesinger,DET,FB,27,16,11,0,0,0,0,0,43,124,2.88,0,34,21,151,7.19,1,4,1,1,,,32,52.5,59.5,42.0,,81,
Charles Way,NYG,FB,27,11,8,0,0,0,0,0,49,141,2.88,2,21,11,59,5.36,0,0,,2,,,32,43.0,46.0,37.5,,79,
Rob Konrad,MIA,FB,23,15,9,0,0,0,0,0,9,16,1.78,0,66,34,251,7.38,1,3,1,1,,,31,64.7,68.7,47.7,,84,
Derek Loville,DEN,RB,31,10,0,0,0,0,0,0,40,203,5.08,1,16,11,50,4.55,0,1,,1,,,31,42.3,45.3,36.8,,82,
Glyn Milburn*+,CHI,RB,28,16,1,0,0,0,0,0,16,102,6.38,1,30,20,151,7.55,0,4,,1,,,31,51.3,57.3,41.3,,83,
Chris Miller,DEN,QB,34,3,3,46,81,527,2,1,8,40,5.00,0,0,0,0,,0,2,,0,,,31,31.1,35.1,32.1,,51,
Bert Emanuel,TAM,WR,29,11,10,0,0,0,0,0,0,0,,0,52,22,238,10.82,1,0,,1,,,30,51.8,54.8,40.8,,97,
Matthew Hatchette,MIN,WR,25,13,0,0,0,0,0,0,0,0,,0,19,9,180,20.00,2,0,,2,,,30,39.0,42.0,34.5,,95,
Dietrich Jells,PHI,WR,27,14,3,0,0,0,0,0,0,0,,0,28,10,180,18.00,2,0,,2,,,30,40.0,43.0,35.0,,96,
Chris Penn,SDG,WR,28,16,3,0,0,0,0,0,0,0,,0,38,17,257,15.12,1,3,1,1,,,30,46.7,50.7,38.2,,98,
Rodney Thomas,TEN,RB,26,16,0,0,0,0,0,0,43,164,3.81,1,11,9,72,8.00,0,0,,1,,,30,38.6,41.6,34.1,,85,
E.G. Green,IND,WR,24,11,4,0,0,0,0,0,0,0,,0,44,21,287,13.67,0,0,,0,,,29,49.7,52.7,39.2,,99,
Courtney Hawkins,PIT,WR,30,11,11,0,0,0,0,0,0,0,,0,55,30,285,9.50,0,0,,0,,,29,58.5,61.5,43.5,,100,
Sam Gash*,BUF,FB,30,15,11,0,0,0,0,0,0,0,,0,27,20,163,8.15,2,0,,2,,,28,48.3,51.3,38.3,,86,
Leslie Shepherd,CLE,WR,30,9,8,0,0,0,0,0,1,5,5.00,0,59,23,274,11.91,0,0,,0,,,28,50.9,53.9,39.4,,101,
Irv Smith,CLE,TE,28,13,13,0,0,0,0,0,0,0,,0,42,24,222,9.25,1,0,,1,,,28,52.2,55.2,40.2,,30,
Vincent Brisby,NWE,WR,28,12,1,0,0,0,0,0,0,0,,0,34,18,266,14.78,0,0,,0,,,27,44.6,47.6,35.6,,102,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Lewis,2TM,TE,28,12,4,0,0,0,0,0,0,0,,0,17,8,88,11.00,3,0,,3,,,27,34.8,34.8,30.8,,32,
Michael Roan,TEN,TE,27,11,1,0,0,0,0,0,0,0,,0,20,9,93,10.33,3,0,,3,,,27,36.3,36.3,31.8,,31,
Lawrence Dawsey,NOR,WR,32,10,0,0,0,0,0,0,0,0,,0,33,16,196,12.25,1,0,,1,,,26,41.6,44.6,33.6,,103,
Rob Johnson,BUF,QB,26,2,1,25,34,298,2,0,8,61,7.63,0,0,0,0,,0,0,,0,,,26,26.0,26.0,26.0,,52,
Fred McCrary,SDG,FB,27,16,14,0,0,0,0,0,0,0,,0,50,37,201,5.43,1,0,,1,,,26,63.1,66.1,44.6,,87,
Jeff Thomason,GNB,TE,30,14,2,0,0,0,0,0,0,0,,0,20,14,140,10.00,2,0,,2,,,26,40.0,43.0,33.0,,33,
Steve Young,SFO,QB,38,3,3,45,84,446,3,4,11,57,5.18,0,0,0,0,,0,2,1,0,,,26,25.5,33.5,29.5,,53,
Na Brown,PHI,WR,22,12,5,0,0,0,0,0,0,0,,0,36,18,188,10.44,1,0,,1,,,25,42.8,45.8,33.8,,104,
Tony Graziani,ATL,QB,26,11,3,62,118,759,2,4,9,11,1.22,0,0,0,0,,0,4,3,0,,,25,25.5,35.5,29.5,,54,
Bernie Parmalee,NYJ,RB,32,16,0,0,0,0,0,0,27,133,4.93,0,15,15,113,7.53,0,0,,0,,,25,39.6,45.6,32.1,,89,
Thurman Thomas,BUF,RB,33,5,3,0,0,0,0,0,36,152,4.22,0,5,3,37,12.33,1,0,,1,,,25,27.9,30.9,26.4,,88,
Bobby Collins,BUF,TE,23,14,4,0,0,0,0,0,0,0,,0,18,9,124,13.78,2,0,,2,,,24,33.4,36.4,28.9,,34,
Jason Garrett,DAL,QB,33,5,2,32,64,314,3,1,6,12,2.00,0,0,0,0,,0,0,,0,,,24,23.8,27.8,24.8,,55,
Clif Groce,CIN,FB,27,16,15,0,0,0,0,0,8,22,2.75,1,40,25,154,6.16,0,0,,1,,,24,48.6,51.6,36.1,,90,
Brian Kozlowski,ATL,TE,29,16,3,0,0,0,0,0,0,0,,0,16,11,122,11.09,2,1,,2,,,24,35.2,38.2,29.7,,35,
Terry Mickens,OAK,WR,28,16,3,0,0,0,0,0,0,0,,0,40,20,261,13.05,0,1,1,0,,,24,44.1,48.1,34.1,,105,
Yatil Green,MIA,WR,26,8,1,0,0,0,0,0,0,0,,0,40,18,234,13.00,0,0,,0,,,23,41.4,44.4,32.4,,106,
Basil Mitchell,GNB,RB,24,16,2,0,0,0,0,0,29,117,4.03,0,9,6,48,8.00,0,2,,1,,,23,28.5,31.5,25.5,,91,
Mike Sellers,WAS,FB,24,16,2,0,0,0,0,0,0,0,,0,12,7,105,15.00,2,1,,2,,,23,29.5,32.5,26.0,,92,
Tavian Banks,JAX,RB,25,8,1,0,0,0,0,0,23,82,3.57,0,14,14,137,9.79,0,0,,0,,,22,35.9,38.9,28.9,,93,
Reggie Barlow,JAX,WR,26,14,2,0,0,0,0,0,0,0,,0,26,16,202,12.63,0,4,2,1,,,22,38.2,43.2,30.2,,107,
Terry Hardy,ARI,TE,23,16,16,0,0,0,0,0,0,0,,0,45,30,222,7.40,0,1,,0,,,22,52.2,55.2,37.2,,38,
Andre Rison,KAN,WR,32,15,14,0,0,0,0,0,0,0,,0,44,21,218,10.38,0,0,,0,,,22,42.8,45.8,32.3,,108,
Shannon Sharpe,DEN,TE,31,5,5,0,0,0,0,0,0,0,,0,37,23,224,9.74,0,0,,0,,,22,45.4,48.4,33.9,,36,
Scott Slutzker,NOR,TE,27,11,2,0,0,0,0,0,0,0,,0,18,11,164,14.91,1,1,,1,,,22,33.4,36.4,27.9,,37,
James Allen,CHI,RB,24,12,3,0,0,0,0,0,32,119,3.72,0,11,9,91,10.11,0,0,,0,,,21,30.0,33.0,25.5,,96,
Sean Bennett,NYG,RB,24,9,2,0,0,0,0,0,29,126,4.34,1,8,4,27,6.75,0,0,,1,,,21,25.3,28.3,23.3,,95,
Eric Bjornson,DAL,TE,28,16,6,0,0,0,0,0,1,20,20.00,1,17,10,131,13.10,0,0,,1,,,21,31.1,34.1,26.1,,39,
Randy Jordan,OAK,RB,29,16,0,0,0,0,0,0,9,32,3.56,2,16,8,82,10.25,0,2,1,2,,,21,29.4,30.4,25.4,,94,
Lorenzo Neal,TEN,FB,29,16,14,0,0,0,0,0,2,1,0.50,1,11,7,27,3.86,2,0,,3,,,21,27.8,27.8,24.3,,97,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilmont Perry,NOR,RB,24,7,3,0,0,0,0,0,48,180,3.75,0,9,4,26,6.50,0,0,,0,,,21,24.6,27.6,22.6,,98,
Kimble Anders,KAN,FB,33,2,2,0,0,0,0,0,32,181,5.66,0,5,2,14,7.00,0,1,,0,,,20,21.5,24.5,20.5,,100,
Rae Carruth,CAR,WR,25,5,5,0,0,0,0,0,1,4,4.00,0,26,14,200,14.29,0,0,,0,,,20,34.4,37.4,27.4,,109,
Reggie Davis,SDG,TE,23,16,3,0,0,0,0,0,0,0,,0,19,12,137,11.42,1,0,,1,,,20,31.7,34.7,25.7,,40,
Jeff Robinson,STL,TE,29,16,9,0,0,0,0,0,0,0,,0,11,6,76,12.67,2,0,,2,,,20,25.6,25.6,22.6,,41,
Brian Stablein,DET,WR,29,16,2,0,0,0,0,0,0,0,,0,26,11,119,10.82,1,1,,1,1,,20,30.9,33.9,25.4,,110,
Moe Williams,MIN,RB,25,14,0,0,0,0,0,0,24,69,2.88,1,3,1,12,12.00,0,0,,2,,,20,21.1,21.1,20.6,,99,
Fred Baxter,NYJ,TE,28,14,8,0,0,0,0,0,0,0,,0,16,8,66,8.25,2,0,,2,,,19,26.6,26.6,22.6,,42,
Will Blackwell,PIT,WR,24,11,1,0,0,0,0,0,0,0,,0,36,20,186,9.30,0,1,,0,,,19,38.6,41.6,28.6,,111,
Gary Brown,NYG,RB,30,3,2,0,0,0,0,0,55,177,3.22,0,2,2,2,1.00,0,1,,0,,,18,19.9,22.9,18.9,,101,
Mark Bruener,PIT,TE,27,14,14,0,0,0,0,0,0,0,,0,34,18,176,9.78,0,0,,0,,,18,35.6,38.6,26.6,,43,
Erik Kramer,SDG,QB,35,6,4,78,141,788,2,10,5,1,0.20,0,0,0,0,,0,3,1,0,,,18,17.6,31.6,27.6,,56,
Macey Brooks,CHI,WR,24,9,2,0,0,0,0,0,1,7,7.00,0,27,14,160,11.43,0,0,,0,,,17,30.7,33.7,23.7,,112,
Aaron Craver,NOR,FB,31,13,10,0,0,0,0,0,17,40,2.35,0,42,19,154,8.11,0,1,1,0,,,17,36.4,40.4,26.9,,102,
Glenn Foley,SEA,QB,29,3,1,18,30,283,2,0,3,-1,-0.33,0,0,0,0,,0,1,1,0,,,17,17.2,18.2,17.2,,57,
O.J. Santiago,ATL,TE,25,14,14,0,0,0,0,0,0,0,,0,30,15,174,11.60,0,0,,0,,,17,32.4,35.4,24.9,,44,
John Allred,CHI,TE,25,16,5,0,0,0,0,0,0,0,,0,17,13,102,7.85,1,0,,1,,,16,29.2,32.2,22.7,,45,
Eric Bieniemy,PHI,RB,30,16,0,0,0,0,0,0,12,75,6.25,1,2,2,28,14.00,0,0,,1,,,16,18.3,18.3,17.3,,103,
Eric Green,NYJ,TE,32,10,7,0,0,0,0,0,0,0,,0,9,7,37,5.29,2,0,,2,,,16,22.7,22.7,19.2,,47,
Anthony Johnson,CAR,RB,32,16,0,0,0,0,0,0,25,72,2.88,0,19,13,103,7.92,0,1,1,0,,,16,28.5,32.5,22.0,,105,
Lonnie Johnson,KAN,TE,28,14,2,0,0,0,0,0,0,0,,0,20,10,98,9.80,1,0,,1,,,16,25.8,25.8,20.8,,46,
Darnell McDonald,TAM,WR,23,8,0,0,0,0,0,0,0,0,,0,14,9,96,10.67,1,0,,1,,,16,24.6,24.6,20.1,,114,
Jerome Pathon,IND,WR,24,10,2,0,0,0,0,0,0,0,,0,23,14,163,11.64,0,0,,0,,,16,30.3,33.3,23.3,,113,
Steve Stenstrom,SFO,QB,28,6,3,54,100,536,0,4,3,15,5.00,0,1,1,9,9.00,0,3,,0,,,16,16.8,23.8,20.3,,58,
Justin Watson,STL,RB,24,8,0,0,0,0,0,0,47,179,3.81,0,5,0,0,,0,2,1,0,,,16,15.9,19.9,15.9,,104,
Karl Williams,TAM,WR,28,13,4,0,0,0,0,0,0,0,,0,33,21,176,8.38,0,2,1,0,,,16,36.6,40.6,26.1,,115,
Marco Battaglia,CIN,TE,26,16,0,0,0,0,0,0,0,0,,0,26,14,153,10.93,0,0,,0,,,15,29.3,32.3,22.3,,48,
Brett Bech,NOR,WR,28,8,0,0,0,0,0,0,0,0,,0,8,4,65,16.25,1,0,,1,1,,15,18.5,18.5,16.5,,117,
Mike Cloud,KAN,RB,24,11,0,0,0,0,0,0,35,128,3.66,0,3,3,25,8.33,0,0,,0,,,15,18.3,21.3,16.8,,106,
Koy Detmer,PHI,QB,26,1,1,10,29,181,3,2,2,-2,-1.00,0,0,0,0,,0,0,,0,,,15,15.0,17.0,17.0,,59,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Kelly,ATL,TE,22,16,2,0,0,0,0,0,0,0,,0,13,8,146,18.25,0,0,,0,,,15,22.6,25.6,18.6,,49,
Derrick Mason,TEN,WR,25,13,0,0,0,0,0,0,0,0,,0,19,8,89,11.13,0,0,,1,,,15,22.9,22.9,18.9,,116,
Winslow Oliver,ATL,RB,26,14,0,0,0,0,0,0,8,32,4.00,0,13,8,74,9.25,0,2,1,1,,,15,22.6,23.6,18.6,,107,
Dameane Douglas,PHI,WR,23,14,0,0,0,0,0,0,0,0,,0,16,8,79,9.88,1,0,,1,,,14,21.9,21.9,17.9,,123,
Ronnie Harris,ATL,WR,29,13,0,0,0,0,0,0,0,0,,0,19,10,164,16.40,0,1,1,0,,,14,24.4,28.4,19.4,,118,
Charlie Jones,SDG,WR,27,8,1,0,0,0,0,0,1,-8,-8.00,0,18,10,90,9.00,1,1,,1,,,14,24.2,24.2,19.2,,120,
Alonzo Mayes,CHI,TE,24,16,9,0,0,0,0,0,0,0,,0,15,8,82,10.25,1,0,,1,,,14,22.2,22.2,18.2,,50,
Jeff Ogden,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,26,12,144,12.00,0,0,,0,,,14,26.4,29.4,20.4,,119,
David Patten,NYG,WR,25,16,0,0,0,0,0,0,1,27,27.00,0,28,9,115,12.78,0,0,,0,,,14,23.2,26.2,18.7,,121,
James Thrash,WAS,WR,24,16,0,0,0,0,0,0,1,37,37.00,0,8,3,44,14.67,0,0,,1,,,14,17.1,17.1,15.6,,122,
Michael Bates*,CAR,RB,30,16,0,0,0,0,0,0,3,12,4.00,0,1,1,2,2.00,0,1,,2,,,13,14.4,14.4,13.9,,108,
Mark Campbell,CLE,TE,24,14,4,0,0,0,0,0,0,0,,0,15,9,131,14.56,0,0,,0,,,13,22.1,25.1,17.6,,51,
Tony Carter,NWE,FB,27,16,14,0,0,0,0,0,6,26,4.33,0,31,20,108,5.40,0,0,,0,,,13,33.4,36.4,23.4,,109,
Autry Denson,MIA,RB,23,6,1,0,0,0,0,0,28,98,3.50,0,6,4,28,7.00,0,0,,0,,,13,16.6,16.6,14.6,,110,
Johnny McWilliams,ARI,TE,27,15,4,0,0,0,0,0,0,0,,0,20,11,71,6.45,1,1,,1,,,13,24.1,24.1,18.6,,52,
Eugene Baker,ATL,WR,23,3,1,0,0,0,0,0,0,0,,0,14,7,118,16.86,0,0,,0,,,12,18.8,21.8,15.3,,129,
Edgar Bennett,CHI,RB,30,16,2,0,0,0,0,0,6,28,4.67,0,21,14,116,8.29,0,1,1,0,,,12,26.4,30.4,19.4,,111,
Mac Cody,ARI,WR,27,13,0,0,0,0,0,0,0,0,,0,11,6,60,10.00,1,2,,1,,,12,18.0,18.0,15.0,,126,
Billy Davis,BAL,WR,27,16,0,0,0,0,0,0,0,0,,0,15,6,121,20.17,0,0,,0,,,12,18.1,21.1,15.1,,125,
Tony Horne,STL,WR,23,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,2,,,12,12.0,12.0,12.0,,127,
