Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Torrance Small,STL,WR,27,13,7,0,0,0,0,0,0,0,,0,64,32,488,15.25,1,0,,1,,,55,86.8,89.8,70.8,,66,
Craig Whelihan,SDG,QB,26,9,7,118,237,1357,6,10,13,29,2.23,0,0,0,0,,0,7,3,0,,,55,55.2,71.2,65.2,,37,
Bobby Engram,CHI,WR,24,11,11,0,0,0,0,0,0,0,,0,76,45,399,8.87,2,1,,2,1,,54,98.9,101.9,76.4,,67,
Leeland McElroy,ARI,RB,23,14,8,0,0,0,0,0,135,424,3.14,2,12,7,32,4.57,0,3,2,2,,,54,60.6,65.6,57.1,,58,
Harvey Williams,OAK,RB,30,14,6,0,0,0,0,0,18,70,3.89,3,39,16,147,9.19,2,0,,5,1,,54,69.7,72.7,61.7,,57,
Jamie Asher,WAS,TE,25,16,13,0,0,0,0,0,0,0,,0,99,49,474,9.67,1,0,,1,,,53,102.4,105.4,77.9,,15,
Terry Glenn,NWE,WR,23,9,9,0,0,0,0,0,0,0,,0,49,27,431,15.96,2,1,1,2,,,53,80.1,84.1,66.6,,68,
Scott Greene,CAR,FB,25,16,14,0,0,0,0,0,45,157,3.49,1,57,40,277,6.93,1,1,1,2,,,53,93.4,100.4,73.4,,59,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie Jones,SDG,WR,25,16,11,0,0,0,0,0,4,42,10.50,0,80,32,423,13.22,1,0,,1,,,53,84.5,87.5,68.5,,69,
Jerris McPhail,MIA,RB,25,14,1,0,0,0,0,0,17,146,8.59,1,48,34,262,7.71,1,1,,2,,,53,86.8,92.8,69.8,,60,
William Henderson,GNB,FB,26,16,14,0,0,0,0,0,31,113,3.65,0,48,41,367,8.95,1,1,1,1,,,52,93.0,100.0,72.5,,61,
Paul Justin,IND,QB,29,8,4,83,140,1046,5,5,6,2,0.33,0,0,0,0,,0,1,2,0,,2,52,52.0,62.0,57.0,,38,
Lamar Thomas,MIA,WR,27,12,6,0,0,0,0,0,0,0,,0,52,28,402,14.36,2,1,,2,,,52,80.2,83.2,66.2,,70,
Ryan Wetnight,CHI,TE,27,16,3,0,0,0,0,0,0,0,,0,65,46,464,10.09,1,1,,1,,,52,98.4,101.4,75.4,,16,
Aaron Bailey,IND,WR,26,13,4,0,0,0,0,0,3,20,6.67,0,57,26,329,12.65,3,2,1,3,,,51,76.9,80.9,63.9,,72,
Randall Cunningham,MIN,QB,34,6,3,44,88,501,6,4,19,127,6.68,0,0,0,0,,0,4,1,0,,2,51,50.7,61.7,54.7,,39,
David Dunn,CIN,WR,25,14,5,0,0,0,0,0,0,0,,0,53,27,414,15.33,2,1,1,2,,,51,78.4,82.4,64.9,,71,
Tony Gonzalez,KAN,TE,21,16,0,0,0,0,0,0,0,0,,0,54,33,368,11.15,2,0,,2,1,,51,83.8,86.8,67.3,,17,
Chris Gedney,ARI,TE,27,16,3,0,0,0,0,0,1,15,15.00,0,28,23,261,11.35,4,1,1,4,,,50,72.6,76.6,61.1,,18,
Harold Green,ATL,RB,29,16,1,0,0,0,0,0,36,78,2.17,1,36,29,360,12.41,0,0,,1,,,50,78.8,81.8,64.3,,62,
Billy Joe Hobert,2TM,QB,26,7,4,78,161,1024,6,10,14,43,3.07,0,,0,0,,0,3,,0,,,49,49.3,62.3,59.3,,40,
Brent Jones,SFO,TE,34,13,12,0,0,0,0,0,0,0,,0,47,29,383,13.21,2,1,1,2,,,48,77.3,81.3,62.8,,19,
Zack Crockett,IND,FB,25,16,11,0,0,0,0,0,95,300,3.16,1,24,15,112,7.47,0,3,,1,,,47,62.2,68.2,54.7,,63,
Fred Baxter,NYJ,TE,26,16,9,0,0,0,0,0,0,0,,0,34,27,276,10.22,3,1,,3,,,46,72.6,75.6,59.1,,22,
Mark Bruener,PIT,TE,25,16,16,0,0,0,0,0,0,0,,0,30,18,117,6.50,6,1,1,6,,,46,63.7,67.7,54.7,,20,
Eric Guliford,NOR,WR,28,16,2,0,0,0,0,0,1,-2,-2.00,0,56,27,362,13.41,1,2,1,2,,,46,73.0,77.0,59.5,,73,
Dave Moore,TAM,TE,28,16,7,0,0,0,0,0,0,0,,0,26,19,217,11.42,4,0,,4,,,46,64.7,67.7,55.2,,21,
Billy Joe Tolliver,2TM,QB,31,9,1,64,116,677,5,1,9,7,0.78,0,,0,0,,0,7,,0,,,46,45.8,49.8,46.8,,41,
Horace Copeland,TAM,WR,26,13,11,0,0,0,0,0,0,0,,0,61,33,431,13.06,1,3,2,1,,,45,78.1,83.1,61.6,,75,
Charles Evans,MIN,FB,30,16,13,0,0,0,0,0,43,157,3.65,2,30,21,152,7.24,0,0,,2,1,,45,65.9,71.9,55.4,,65,
Jay Graham,BAL,RB,22,13,3,0,0,0,0,0,81,299,3.69,2,14,12,51,4.25,0,2,1,2,,,45,57.0,61.0,51.0,,64,
Lonnie Johnson,BUF,TE,26,16,16,0,0,0,0,0,1,6,6.00,0,63,41,340,8.29,2,2,1,2,,,45,85.6,89.6,65.1,,23,
Brett Perriman,2TM,WR,32,13,9,0,0,0,0,0,0,0,,0,64,25,392,15.68,1,0,,1,,,45,70.2,73.2,57.7,,74,
Eric Bjornson,DAL,TE,26,14,14,0,0,0,0,0,0,0,,0,68,47,442,9.40,0,2,1,0,1,,44,91.2,95.2,67.7,,24,
Earnest Byner,BAL,RB,35,16,5,0,0,0,0,0,84,313,3.73,0,31,21,128,6.10,0,2,1,0,1,,44,65.1,72.1,54.6,,66,
Leon Johnson,NYJ,RB,23,16,1,0,2,0,0,1,48,158,3.29,2,21,16,142,8.88,0,5,4,4,,,44,60.0,71.0,53.0,,67,
Dave Meggett,NWE,RB,31,16,2,1,1,35,1,0,20,60,3.00,1,24,19,203,10.68,1,2,,2,,,44,62.7,65.7,53.2,,68,
Ted Popson,KAN,TE,31,13,12,0,0,0,0,0,0,0,,0,47,35,320,9.14,2,0,,2,,,44,79.0,82.0,61.5,,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donnell Bennett,KAN,RB,25,14,1,0,0,0,0,0,94,369,3.93,1,9,7,5,0.71,0,0,,1,,,43,50.4,53.4,46.9,,69,
Eric Bieniemy,CIN,RB,28,16,0,0,0,0,0,0,21,97,4.62,1,37,31,249,8.03,0,2,2,2,,,43,73.6,78.6,58.1,,70,
Darnell Autry,CHI,RB,21,13,3,0,0,0,0,0,112,319,2.85,1,14,9,59,6.56,0,2,2,1,1,,42,50.8,55.8,46.3,,72,
Brian Blades,SEA,WR,32,11,3,0,0,0,0,0,0,0,,0,55,30,319,10.63,2,1,1,2,,,42,71.9,75.9,56.9,,76,
Carlester Crumpler,SEA,TE,26,15,12,0,0,0,0,0,0,0,,0,44,31,361,11.65,1,0,,1,,,42,73.1,76.1,57.6,,26,
Eddie Kennison,STL,WR,24,14,9,0,0,0,0,0,3,13,4.33,0,64,25,404,16.16,0,2,,0,,,42,66.7,69.7,54.2,,77,
Bernie Parmalee,MIA,RB,30,16,4,0,0,0,0,0,18,59,3.28,0,35,28,301,10.75,1,1,,1,,,42,70.0,73.0,56.0,,71,
Rodney Peete,PHI,QB,31,5,3,68,118,869,4,4,8,37,4.63,0,0,0,0,,0,5,2,0,,,42,42.5,51.5,46.5,,42,
George Jones,PIT,RB,24,16,1,0,0,0,0,0,72,235,3.26,1,18,16,96,6.00,1,3,2,2,,,41,57.1,62.1,49.1,,73,
Tim Biakabutuka,CAR,RB,23,8,2,0,0,0,0,0,75,299,3.99,2,3,0,0,,0,1,1,2,,,40,39.9,43.9,39.9,,74,
Vincent Brisby,NWE,WR,26,16,4,0,0,0,0,0,0,0,,0,46,23,276,12.00,2,0,,2,,,40,62.6,65.6,51.1,,78,
Keith Byars,NWE,FB,34,16,8,0,0,0,0,0,11,24,2.18,0,40,20,189,9.45,3,1,,3,,,39,59.3,62.3,49.3,,75,
Lake Dawson,KAN,WR,25,11,11,0,0,0,0,0,0,0,,0,36,21,273,13.00,2,0,,2,,,39,60.3,63.3,49.8,,79,
Terrell Fletcher,SDG,RB,24,13,1,0,0,0,0,0,51,161,3.16,0,48,39,292,7.49,0,4,3,0,,,39,78.3,87.3,58.8,,76,
James Hundon,CIN,WR,26,16,0,0,0,0,0,0,0,0,,0,31,16,285,17.81,2,1,1,2,,,39,54.5,58.5,46.5,,80,
Lamont Warren,IND,RB,24,13,0,0,1,0,0,0,28,80,2.86,2,26,20,192,9.60,0,0,,2,,,39,59.2,62.2,49.2,,77,
Amani Toomer,NYG,WR,23,16,0,0,0,0,0,0,0,0,,0,37,16,263,16.44,1,0,,2,,,38,54.3,57.3,46.3,,81,
Ronald Moore,2TM,RB,27,13,4,0,0,0,0,0,81,278,3.43,1,5,4,34,8.50,0,0,,1,,,37,41.2,44.2,39.2,,78,
Eric Moulds,BUF,WR,24,16,8,0,0,0,0,0,4,59,14.75,0,52,29,294,10.14,0,3,,0,1,,37,66.3,69.3,51.8,,82,
Stepfret Williams,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,51,30,308,10.27,1,0,,1,,,37,66.8,69.8,51.8,,83,
Kyle Brady,NYJ,TE,25,16,14,0,0,0,0,0,0,0,,0,35,22,238,10.82,2,1,,2,,,36,57.8,60.8,46.8,,27,
Glenn Foley,NYJ,QB,27,6,2,56,97,705,3,1,3,-5,-1.67,0,0,0,0,,0,1,1,0,,,36,35.7,40.7,36.7,,43,
Willie Green,DEN,WR,31,16,1,0,0,0,0,0,0,0,,0,43,19,240,12.63,2,0,,2,,,36,55.0,58.0,45.5,,84,
Willie Jackson,JAX,WR,26,16,1,0,0,0,0,0,3,14,4.67,0,35,17,206,12.12,2,1,,2,1,,36,53.0,56.0,44.5,,85,
Jeff Hostetler,WAS,QB,36,6,3,79,144,899,5,10,14,28,2.00,0,0,0,0,,0,3,2,0,,,35,34.8,49.8,44.8,,44,
David Patten,NYG,WR,23,16,3,0,0,0,0,0,1,2,2.00,0,33,13,226,17.38,2,2,,2,,,35,47.8,50.8,41.3,,86,
Kevin Alexander,NYG,WR,22,14,8,0,0,0,0,0,0,0,,0,49,18,276,15.33,1,0,,1,,,34,51.6,54.6,42.6,,88,
Sam Gash,NWE,FB,28,16,5,0,0,0,0,0,6,10,1.67,0,29,22,154,7.00,3,0,,3,,,34,56.4,59.4,45.4,,79,
Muhsin Muhammad,CAR,WR,24,13,5,0,0,0,0,0,0,0,,0,62,27,317,11.74,0,0,,0,1,,34,60.7,63.7,47.2,,87,
O.J. Santiago,ATL,TE,23,11,11,0,0,0,0,0,0,0,,0,32,17,217,12.76,2,1,,2,,,34,50.7,53.7,42.2,,28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darick Holmes,BUF,RB,26,13,0,0,0,0,0,0,22,106,4.82,2,20,13,106,8.15,0,1,,2,,,33,46.2,52.2,39.7,,80,
Chad Lewis,PHI,TE,26,16,3,0,0,0,0,0,0,0,,0,21,12,94,7.83,4,0,,4,,,33,45.4,45.4,39.4,,29,
Jay Riemersma,BUF,TE,24,16,8,0,0,0,0,0,0,0,,0,40,26,208,8.00,2,1,1,2,1,,33,58.8,62.8,45.8,,30,
Brian Stablein,IND,WR,27,16,0,0,0,0,0,0,0,0,,0,31,25,253,10.12,1,0,,1,1,,33,58.3,61.3,45.8,,89,
Troy Davis,NOR,RB,22,16,7,0,0,0,0,0,75,271,3.61,0,18,13,85,6.54,0,3,2,0,,,32,44.6,49.6,38.1,,82,
Vaughn Hebron,DEN,RB,27,16,1,0,0,0,0,0,49,222,4.53,1,5,3,36,12.00,0,1,,1,,,32,34.8,37.8,33.3,,81,
Bryan Still,SDG,WR,23,15,4,0,0,0,0,0,0,0,,0,44,24,324,13.50,0,0,,0,,,32,56.4,59.4,44.4,,90,
John Farquhar,NOR,TE,25,11,8,0,0,0,0,0,0,0,,0,26,17,253,14.88,1,0,,1,,,31,48.3,51.3,39.8,,31,
Frank Hartley,SDG,TE,30,16,16,0,0,0,0,0,0,0,,0,38,19,246,12.95,1,0,,1,,,31,49.6,52.6,40.1,,32,
David Palmer,MIN,WR,25,16,0,0,0,0,0,0,11,36,3.27,1,40,26,193,7.42,1,2,2,2,,,31,56.9,61.9,43.9,,91,
Heath Shuler,NOR,QB,26,10,9,106,203,1288,2,14,22,38,1.73,1,0,0,0,,0,8,6,1,,1,31,31.3,54.3,45.3,,45,
Irving Spikes,MIA,RB,27,12,1,0,0,0,0,0,63,180,2.86,2,10,7,70,10.00,0,3,3,2,,,31,38.0,44.0,34.5,,83,
Todd Kinchen,ATL,WR,28,16,0,0,0,0,0,0,0,0,,0,23,16,266,16.63,1,5,2,1,,,29,44.6,49.6,36.6,,94,
Derrick Mayes,GNB,WR,23,12,3,0,0,0,0,0,0,0,,0,35,18,290,16.11,0,0,,0,,,29,47.0,50.0,38.0,,93,
Brian Milne,CIN,FB,24,16,16,0,0,0,0,0,13,32,2.46,2,32,23,138,6.00,0,0,,2,,,29,52.0,55.0,40.5,,84,
Erric Pegram,2TM,RB,28,15,0,0,0,0,0,0,28,95,3.39,2,29,21,90,4.29,0,1,1,2,,,29,49.5,50.5,39.0,,86,
Herschel Walker,DAL,RB,35,16,6,0,0,0,0,0,6,20,3.33,0,23,14,149,10.64,2,0,,2,,,29,42.9,45.9,35.9,,85,
Kevin Williams,ARI,WR,26,16,0,0,0,0,0,0,1,-2,-2.00,0,36,20,273,13.65,1,3,2,1,,,29,49.1,54.1,39.1,,92,
Errict Rhett,TAM,RB,27,11,0,0,0,0,0,0,31,96,3.10,3,0,0,0,,0,0,,3,,,28,27.6,27.6,27.6,,87,
Dedric Ward,NYJ,WR,23,11,1,0,0,0,0,0,2,25,12.50,0,24,18,212,11.78,1,1,1,1,,,28,45.7,49.7,36.7,,95,
Rob Johnson,JAX,QB,24,5,1,22,28,344,2,2,10,34,3.40,1,0,0,0,,0,0,,1,,,27,27.2,32.2,29.2,,46,
Alex Van Pelt,BUF,QB,27,6,3,60,124,684,2,10,11,33,3.00,1,0,0,0,,0,3,1,1,,2,27,26.7,40.7,36.7,,47,
Richie Anderson,NYJ,FB,26,16,3,0,0,0,0,0,21,70,3.33,0,35,26,150,5.77,1,2,1,1,,,26,52.0,56.0,39.0,,88,
Will Blackwell,PIT,WR,22,14,0,0,0,0,0,0,2,14,7.00,0,29,12,168,14.00,1,3,2,2,,,26,38.2,43.2,32.2,,97,
Albert Connell,WAS,WR,23,5,1,0,0,0,0,0,1,3,3.00,0,17,9,138,15.33,2,0,,2,,,26,35.1,38.1,30.6,,98,
Keith Crawford,STL,WR,27,15,2,0,0,0,0,0,2,32,16.00,0,19,11,232,21.09,0,0,,0,,,26,37.4,40.4,31.9,,96,
Jackie Harris,TAM,TE,29,12,11,0,0,0,0,0,0,0,,0,34,19,197,10.37,1,0,,1,,,26,44.7,47.7,35.2,,34,
David Sloan,DET,TE,25,14,12,0,0,0,0,0,0,0,,0,49,29,264,9.10,0,0,,0,,,26,55.4,58.4,40.9,,33,
Howard Cross,NYG,TE,30,16,16,0,0,0,0,0,0,0,,0,38,21,150,7.14,2,1,1,2,,,25,46.0,50.0,35.5,,35,
Danan Hughes,KAN,WR,27,16,1,0,0,0,0,0,0,0,,0,13,7,65,9.29,2,0,,3,,,25,31.5,31.5,28.0,,99,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David LaFleur,DAL,TE,23,16,5,0,0,0,0,0,0,0,,0,24,18,122,6.78,2,1,,2,,,24,42.2,45.2,33.2,,36,
Lovett Purnell,NWE,TE,25,16,2,0,0,0,0,0,0,0,,0,7,5,57,11.40,3,0,,3,,,24,28.7,28.7,26.2,,38,
Irv Smith,NOR,TE,26,11,8,0,0,0,0,0,0,0,,0,36,17,180,10.59,1,1,,1,,,24,41.0,44.0,32.5,,37,
Tamarick Vanover,KAN,WR,23,16,0,0,0,0,0,0,5,50,10.00,0,17,7,92,13.14,0,6,2,2,1,,24,31.2,33.2,27.7,,100,
Ronnie Harmon,2TM,RB,33,12,0,0,0,0,0,0,10,36,3.60,0,21,18,197,10.94,0,0,,0,,,23,41.3,44.3,32.3,,89,
Daryl Johnston,DAL,FB,31,6,6,0,0,0,0,0,2,3,1.50,0,29,18,166,9.22,1,1,,1,,,23,40.9,43.9,31.9,,90,
Ron Rivers,DET,RB,26,16,0,0,0,0,0,0,29,166,5.72,1,0,0,0,,0,0,,1,,,23,22.6,25.6,22.6,,91,
Mark Seay,PHI,WR,30,12,2,0,0,0,0,0,0,0,,0,21,13,187,14.38,1,3,1,1,,,23,35.7,39.7,29.2,,101,
Aaron Hayden,GNB,RB,24,14,0,0,0,0,0,0,32,148,4.63,1,2,2,11,5.50,0,0,,1,,,22,23.9,26.9,22.9,,92,
James Jenkins,WAS,TE,30,16,5,0,0,0,0,0,0,0,,0,6,4,43,10.75,3,0,,3,,,22,26.3,26.3,24.3,,39,
Jimmie Johnson,PHI,TE,31,16,11,0,0,0,0,0,0,0,,0,22,14,177,12.64,1,1,1,1,,,22,35.7,39.7,28.7,,40,
Jon Kitna,SEA,QB,25,3,1,31,45,371,1,2,10,9,0.90,1,0,0,0,,0,1,,1,,,22,21.7,26.7,23.7,,48,
Keith Poole,NOR,WR,23,3,0,0,0,0,0,0,0,0,,0,6,4,98,24.50,2,0,,2,,,22,25.8,25.8,23.8,,102,
Mack Strong,SEA,FB,26,16,9,0,0,0,0,0,4,8,2.00,0,21,13,91,7.00,2,0,,2,,,22,34.9,34.9,28.4,,93,
Fred Barnett,MIA,WR,31,6,5,0,0,0,0,0,0,0,,0,45,17,166,9.76,1,1,1,1,,,21,37.6,41.6,29.1,,104,
Tony Carter,CHI,FB,25,16,10,0,0,0,0,0,9,56,6.22,0,34,24,152,6.33,0,0,,0,,,21,44.8,47.8,32.8,,95,
Jason Dunn,PHI,TE,24,15,4,0,0,0,0,0,0,0,,0,13,7,93,13.29,2,0,,2,,,21,28.3,28.3,24.8,,41,
Ty Hallock,JAX,FB,26,15,7,0,0,0,0,0,4,21,5.25,0,23,18,131,7.28,1,0,,1,,,21,39.2,42.2,30.2,,94,
Michael Haynes,ATL,WR,32,12,0,0,0,0,0,0,0,0,,0,31,12,154,12.83,1,0,,1,,,21,33.4,36.4,27.4,,103,
Damon Jones,JAX,TE,23,11,3,0,0,0,0,0,0,0,,0,8,5,87,17.40,2,0,,2,,,21,25.7,25.7,23.2,,42,
Danny Wuerffel,NOR,QB,23,7,2,42,91,518,4,8,6,26,4.33,0,0,0,0,,0,2,1,0,,,21,21.3,33.3,29.3,,49,
Bob Christian,ATL,FB,29,16,12,0,0,0,0,0,7,8,1.14,0,31,22,154,7.00,1,3,1,1,,,20,42.2,46.2,31.2,,96,
Anthony Edwards,ARI,WR,31,16,1,0,0,0,0,0,0,0,,0,35,20,203,10.15,0,0,,0,,,20,40.3,43.3,30.3,,105,
Craig Heyward,STL,FB,31,16,12,0,0,0,0,0,34,84,2.47,1,13,8,77,9.63,0,1,1,1,,,20,28.1,29.1,24.1,,97,
Chuck Levy,SFO,RB,25,14,0,0,0,0,0,0,16,90,5.63,0,9,5,68,13.60,0,1,1,1,,,20,24.8,25.8,22.3,,98,
Tony Richardson,KAN,FB,26,14,0,0,0,0,0,0,2,11,5.50,0,3,3,6,2.00,3,0,,3,,,20,22.7,22.7,21.2,,99,
Derek Russell,TEN,WR,28,11,2,0,0,0,0,0,0,0,,0,37,12,141,11.75,1,0,,1,,,20,32.1,35.1,26.1,,106,
Marco Battaglia,CIN,TE,24,16,0,0,0,0,0,0,0,0,,0,22,12,149,12.42,1,2,1,1,,,19,30.9,34.9,24.9,,43,
Ernie Mills,CAR,WR,29,10,5,0,0,0,0,0,0,0,,0,35,11,127,11.55,1,0,,1,,,19,29.7,32.7,24.2,,107,
Kenny Shedd,OAK,WR,26,16,0,0,0,0,0,0,0,0,,0,18,10,115,11.50,0,0,,1,,,18,27.5,30.5,22.5,,108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Loville,DEN,RB,29,16,0,0,0,0,0,0,25,124,4.96,1,2,2,10,5.00,0,1,1,1,,,17,19.4,23.4,18.4,,100,
Rick Mirer,CHI,QB,27,7,3,53,103,420,0,6,20,78,3.90,1,0,0,0,,0,4,2,1,1,,17,16.6,27.6,22.6,,50,
Alex Van Dyke,NYJ,WR,23,5,0,0,0,0,0,0,0,0,,0,4,3,53,17.67,2,0,,2,,,17,20.3,20.3,18.8,,110,
Chris Walsh,MIN,WR,29,14,0,0,0,0,0,0,0,0,,0,18,11,114,10.36,1,0,,1,,,17,28.4,31.4,22.9,,109,
Dwayne Carswell,DEN,TE,25,16,3,0,0,0,0,0,0,0,,0,20,12,96,8.00,1,0,,1,,,16,27.6,27.6,21.6,,48,
Greg Clark,SFO,TE,25,15,4,0,0,0,0,0,0,0,,0,10,8,96,12.00,1,0,,1,,,16,23.6,23.6,19.6,,47,
Keith Jennings,CHI,TE,31,12,12,0,0,0,0,0,0,0,,0,19,14,164,11.71,0,0,,0,,,16,30.4,33.4,23.4,,44,
Brian Kinchen,BAL,TE,32,16,7,0,0,0,0,0,0,0,,0,15,11,95,8.64,1,0,,1,,,16,26.5,26.5,21.0,,50,
Brian Kozlowski,ATL,TE,27,16,5,0,0,0,0,0,0,0,,0,11,7,99,14.14,1,0,,1,,,16,22.9,22.9,19.4,,45,
Michael Roan,TEN,TE,25,14,13,0,0,0,0,0,0,0,,0,24,12,159,13.25,0,0,,0,,,16,27.9,30.9,21.9,,46,
Jeff Thomason,GNB,TE,28,13,1,0,0,0,0,0,0,0,,0,16,9,115,12.78,1,1,1,1,,,16,24.5,28.5,20.0,,49,
Fabien Bownes,CHI,WR,25,16,0,0,0,0,0,0,0,0,,0,20,12,146,12.17,0,0,,0,,,15,26.6,29.6,20.6,,112,
Tyrone Davis,GNB,TE,25,13,0,0,0,0,0,0,0,0,,0,4,2,28,14.00,1,0,,2,,,15,16.8,16.8,15.8,,51,
Jim Everett,SDG,QB,34,4,1,36,75,457,1,4,5,6,1.20,0,0,0,0,,0,2,,0,,,15,14.9,21.9,18.9,,51,
Olanda Truitt,OAK,WR,26,14,0,0,0,0,0,0,0,0,,0,12,7,91,13.00,1,1,,1,,,15,22.1,22.1,18.6,,111,
Tommie Boyd,DET,WR,26,16,1,0,0,0,0,0,0,0,,0,25,10,142,14.20,0,0,,0,,,14,24.2,27.2,19.2,,113,
Derek Brown,JAX,TE,27,13,8,0,0,0,0,0,0,0,,0,11,8,84,10.50,1,0,,1,,,14,22.4,22.4,18.4,,52,
Marrio Grier,NWE,RB,26,16,0,0,0,0,0,0,33,75,2.27,1,0,0,0,,0,0,,1,,,14,13.5,13.5,13.5,,103,
Rodney Hampton,NYG,RB,28,2,0,0,0,0,0,0,23,81,3.52,1,0,0,0,,0,0,,1,,,14,14.1,14.1,14.1,,101,
Derrick Mason,TEN,WR,23,16,2,0,0,0,0,0,1,-7,-7.00,0,30,14,186,13.29,0,5,2,0,,,14,27.9,32.9,20.9,,114,
Pete Metzelaars,DET,TE,37,16,6,0,0,0,0,0,0,0,,0,22,17,144,8.47,0,0,,0,,,14,31.4,34.4,22.9,,53,
Marcus Pollard,IND,TE,25,16,6,0,0,0,0,0,0,0,,0,19,10,116,11.60,0,0,,0,1,,14,23.6,26.6,18.6,,54,
Cory Schlesinger,DET,FB,25,16,2,0,0,0,0,0,7,11,1.57,0,7,5,69,13.80,1,0,,1,,,14,19.0,19.0,16.5,,102,
Derrick Cullors,NWE,RB,25,15,1,0,0,0,0,0,22,101,4.59,0,5,2,8,4.00,0,3,2,1,,,13,14.9,19.9,13.9,,105,
Tim Hall,OAK,RB,23,16,0,0,0,0,0,0,23,120,5.22,0,4,1,9,9.00,0,0,,0,,,13,13.9,16.9,13.4,,106,
Daryl Hobbs,2TM,WR,29,14,0,0,0,0,0,0,0,0,,0,17,7,85,12.14,1,1,1,1,,,13,19.5,20.5,16.0,,117,
Lorenzo Neal,NYJ,FB,27,16,3,0,0,0,0,0,10,28,2.80,0,13,8,40,5.00,1,0,,1,,,13,20.8,20.8,16.8,,107,
Jerry Rice,SFO,WR,35,2,1,0,0,0,0,0,1,-10,-10.00,0,8,7,78,11.14,1,0,,1,,,13,19.8,19.8,16.3,,116,
Robb Thomas,TAM,WR,31,16,1,0,0,0,0,0,0,0,,0,24,13,129,9.92,0,0,,0,,,13,25.9,28.9,19.4,,115,
Iheanyi Uwaezuoke,SFO,WR,24,14,0,0,0,0,0,0,0,0,,0,24,14,165,11.79,0,4,2,0,,,13,26.5,31.5,19.5,,118,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moe Williams,MIN,RB,23,14,0,0,0,0,0,0,22,59,2.68,1,5,4,14,3.50,0,0,,1,,,13,17.3,17.3,15.3,,104,
Derrick Fenner,OAK,FB,30,9,7,0,0,0,0,0,7,24,3.43,0,17,14,92,6.57,0,1,,0,,,12,25.6,25.6,18.6,,108,
Joey Kent,TEN,WR,23,12,0,0,0,0,0,0,0,0,,0,10,6,55,9.17,1,0,,1,,,12,17.5,17.5,14.5,,120,
Ed West,ATL,TE,36,12,3,0,0,0,0,0,0,0,,0,13,7,63,9.00,1,0,,1,,,12,19.3,19.3,15.8,,55,
Ryan Yarborough,BAL,WR,26,16,3,0,0,0,0,0,0,0,,0,31,16,183,11.44,0,3,3,0,,,12,28.3,34.3,20.3,,119,
Reggie Barlow,JAX,WR,24,16,0,0,0,0,0,0,0,0,,0,9,5,74,14.80,0,2,1,1,,,11,16.4,17.4,13.9,,121,
Stoney Case,ARI,QB,25,3,1,29,55,316,0,2,7,8,1.14,1,0,0,0,,0,3,2,1,,,11,11.4,18.4,13.4,,52,
Christian Fauria,SEA,TE,26,16,3,0,0,0,0,0,0,0,,0,13,10,110,11.00,0,0,,0,,,11,21.0,24.0,16.0,,56,
Detron Smith,DEN,RB,23,16,0,0,0,0,0,0,4,10,2.50,0,5,4,41,10.25,1,0,,1,,,11,15.1,15.1,13.1,,109,
Tim Tindale,BUF,FB,26,7,0,0,0,0,0,0,0,0,,0,5,4,105,26.25,0,0,,0,,,11,14.5,17.5,12.5,,110,
Kenny Bynum,SDG,RB,23,13,0,0,0,0,0,0,30,97,3.23,0,2,2,4,2.00,0,0,,0,,,10,12.1,12.1,11.1,,111,
Pat Carter,ARI,TE,31,16,10,0,0,0,0,0,0,0,,0,10,7,44,6.29,1,0,,1,,,10,17.4,17.4,13.9,,57,
Aaron Craver,SDG,FB,29,15,5,0,0,0,0,0,20,71,3.55,0,6,4,26,6.50,0,0,,0,,,10,13.7,13.7,11.7,,112,
Steve Matthews,JAX,QB,27,2,1,26,40,275,0,0,1,10,10.00,0,0,0,0,,0,1,1,0,,,10,10.0,11.0,10.0,,54,
James Roe,BAL,WR,24,12,4,0,0,0,0,0,0,0,,0,14,7,124,17.71,0,1,1,0,,,10,17.4,21.4,13.9,,122,
Scott Zolak,NWE,QB,30,4,0,6,9,67,2,0,3,-3,-1.00,0,0,0,0,,0,0,,0,,,10,10.4,10.4,10.4,,53,
Pete Chryplewicz,DET,TE,23,10,0,0,0,0,0,0,0,0,,0,3,3,27,9.00,1,0,,1,,,9,11.7,11.7,10.2,,59,
Howard Griffith,DEN,FB,30,15,13,0,0,0,0,0,9,34,3.78,0,17,11,55,5.00,0,0,,0,,,9,19.9,19.9,14.4,,115,
LeShon Johnson,ARI,RB,26,14,0,0,0,0,0,0,23,81,3.52,0,3,3,4,1.33,0,0,,0,,,9,11.5,11.5,10.0,,116,
