Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Calvin Hill,WAS,RB,29,14,2,0,1,0,0,0,79,301,3.81,1,7,100,14.29,0,4,,1,,,42,49.1,57.1,45.6,,81,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron Howard,SEA,TE,25,14,13,0,0,0,0,0,1,2,2.00,0,37,422,11.41,0,0,,0,,,42,79.4,82.4,60.9,,18,
Mercury Morris,SDG,RB,29,13,0,0,0,0,0,0,50,256,5.12,2,8,52,6.50,0,1,,2,,,42,49.8,53.3,45.8,,82,
Sam Scarber,SDG,RB,27,14,2,0,0,0,0,0,61,236,3.87,1,14,96,6.86,1,3,,2,,,42,56.2,60.7,49.2,,80,
Larry Burton,NOR,WR,25,14,12,0,0,0,0,0,3,-4,-1.33,0,18,297,16.50,2,0,,2,,,41,59.3,62.3,50.3,,49,
John Gilliam,ATL,WR,31,14,14,0,0,0,0,0,0,0,,0,21,292,13.90,2,0,,2,,,41,62.2,65.2,51.7,,50,
Oscar Roan,CLE,TE,25,11,11,0,0,0,0,0,0,0,,0,15,174,11.60,4,0,,4,,,41,56.4,59.4,48.9,,20,
Dwight McDonald,SDG,WR,25,12,10,0,0,0,0,0,0,0,,0,11,161,14.64,4,0,,4,,,40,51.1,54.1,45.6,,52,
Ollie Smith,GNB,WR,27,13,3,0,0,0,0,0,0,0,,0,20,364,18.20,1,2,,1,,,40,60.4,64.4,50.4,,51,
Don Nottingham,MIA,FB,27,14,8,0,0,0,0,0,63,185,2.94,3,4,33,8.25,0,1,,3,,,39,42.8,46.3,40.8,,84,
Charley Young,DAL,RB,24,11,2,0,0,0,0,0,48,208,4.33,0,11,134,12.18,1,1,,1,,,39,50.2,56.7,44.7,,83,
Walker Gillette,NYG,WR,29,13,7,0,0,0,0,0,1,-4,-4.00,0,16,263,16.44,2,0,,2,,,38,53.9,56.9,45.9,,53,
Carl Garrett,OAK,RB,29,12,1,0,0,0,0,0,48,220,4.58,1,9,108,12.00,0,2,,1,,,37,45.8,52.8,41.3,,87,
Mike Strachan,NOR,RB,23,10,3,0,0,0,0,0,66,258,3.91,2,6,22,3.67,0,3,,2,,,37,43.0,47.5,40.0,,85,
Stan Winfrey,MIA,RB,23,14,0,0,0,0,0,0,52,205,3.94,1,6,55,9.17,1,1,,2,,,37,43.0,46.5,40.0,,86,
Charle Young,PHI,TE,25,14,14,0,0,0,0,0,1,6,6.00,0,30,374,12.47,0,1,,0,,,37,67.0,70.5,52.0,,21,
John Hadl,HOU,QB,36,14,4,60,113,634,7,8,7,11,1.57,0,0,0,,0,2,,0,,,36,36.5,48.5,44.5,,34,
Dave Hampton,2TM,RB,29,10,4,0,0,0,0,0,83,291,3.51,1,12,57,4.75,0,5,,1,,,36,47.8,53.3,41.8,,89,
Herb Lusk II,PHI,RB,23,14,1,0,0,0,0,0,61,254,4.16,0,13,119,9.15,0,1,,0,,,36,49.3,55.8,42.8,,88,
John McKay,TAM,WR,23,14,13,0,0,0,0,0,0,0,,0,20,302,15.10,1,0,,1,,,36,56.2,59.2,46.2,,54,
Stu Voigt,MIN,TE,28,14,14,0,0,0,0,0,0,0,,0,28,303,10.82,1,0,,1,,,36,64.3,67.3,50.3,,22,
Sonny Collins,ATL,RB,23,11,5,0,0,0,0,0,91,319,3.51,0,4,37,9.25,0,1,,0,,,35,38.6,42.1,36.6,,90,
Ed Marshall,NYG,WR,29,6,2,0,0,0,0,0,0,0,,0,8,166,20.75,3,0,,3,,,35,42.6,45.6,38.6,,55,
Richard Todd,NYJ,QB,23,13,6,65,162,870,3,12,28,107,3.82,1,0,0,,0,5,,1,,,35,34.5,55.0,46.5,,35,
Sammy Johnson,2TM,RB,24,14,0,0,0,0,0,0,41,150,3.66,2,7,74,10.57,0,0,,2,,,34,41.4,44.4,37.9,,91,
Rich McGeorge,GNB,TE,28,14,14,0,0,0,0,0,0,0,,0,24,278,11.58,1,0,,1,,,34,57.8,60.8,45.8,,23,
Joe Reed,DET,QB,28,13,2,32,62,425,3,3,11,63,5.73,1,0,0,,0,1,,1,,,34,34.3,40.8,37.3,,36,
John Stallworth,PIT,WR,24,8,3,0,0,0,0,0,0,47,,1,9,111,12.33,2,0,,3,,,34,42.8,45.8,38.3,,56,
Chip Myers,CIN,WR,31,12,3,0,0,0,0,0,0,0,,0,17,267,15.71,1,0,,1,,,33,49.7,52.7,41.2,,57,
Tony Adams,KAN,QB,26,14,0,36,71,575,3,4,5,46,9.20,0,0,0,,0,1,,0,,,31,30.6,38.1,34.6,,37,
Louie Giammona,NYJ,RB,23,14,3,0,0,0,0,0,39,150,3.85,1,15,145,9.67,0,5,,1,,,31,45.5,54.0,38.0,,94,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim Kiick,DEN,RB,30,14,0,0,0,0,0,0,31,114,3.68,1,10,78,7.80,1,0,,2,,,31,41.2,44.2,36.2,,92,
Ralph Nelson,SEA,RB,22,8,3,0,0,0,0,0,52,173,3.33,1,12,96,8.00,0,2,,1,,,31,42.9,46.9,36.9,,93,
James McAlister,PHI,RB,25,13,4,0,0,0,0,0,68,265,3.90,0,12,72,6.00,0,4,,0,,,30,41.7,46.7,35.7,,95,
Bob Moore,TAM,TE,27,12,10,0,0,0,0,0,2,23,11.50,0,23,281,12.22,0,0,,0,,,30,53.4,56.4,41.9,,24,
Tinker Owens,NOR,WR,22,14,1,0,0,0,0,0,0,0,,0,12,241,20.08,1,0,,1,,,30,42.1,45.1,36.1,,58,
Bob Klein,RAM,TE,29,14,14,0,0,0,0,0,0,0,,0,20,229,11.45,1,0,,1,,,29,48.9,51.9,38.9,,26,
John McDaniel,CIN,WR,25,14,2,0,0,0,0,0,0,0,,0,12,232,19.33,1,0,,1,,,29,41.2,44.2,35.2,,60,
Tom Mitchell,SFO,TE,32,14,14,0,0,0,0,0,0,0,,0,20,240,12.00,1,1,,1,,,29,49.0,52.5,39.0,,25,
Mike Siani,OAK,WR,26,14,1,0,0,0,0,0,0,0,,0,11,173,15.73,2,0,,2,,,29,40.3,43.3,34.8,,59,
Don Strock,MIA,QB,26,4,1,21,47,359,3,2,2,13,6.50,1,0,0,,0,1,,1,,,29,28.7,34.2,30.7,,38,
Marsh White,NYG,RB,23,14,1,0,0,0,0,0,69,223,3.23,1,2,7,3.50,0,0,,1,,,29,31.0,34.0,30.0,,96,
Jim Bertelsen,RAM,RB,26,14,0,0,0,0,0,0,42,155,3.69,2,6,33,5.50,0,3,,2,,,28,33.8,38.3,30.8,,97,
John McMakin,SEA,TE,26,13,1,0,0,0,0,0,0,0,,0,9,158,17.56,2,0,,2,,,28,36.8,39.8,32.3,,27,
Jim Robinson,NYG,WR,23,12,7,0,0,0,0,0,0,0,,0,18,249,13.83,1,3,,1,,,28,45.9,50.4,36.9,,61,
Scott Bull,SFO,QB,23,14,2,21,48,252,2,4,15,66,4.40,2,0,0,,0,2,,2,,,27,26.7,31.7,30.7,,39,
Rod Phillips,RAM,RB,24,14,0,0,0,0,0,0,34,206,6.06,1,4,23,5.75,0,2,,1,,,27,30.9,34.9,28.9,,98,
John Sawyer,HOU,TE,23,14,4,0,0,0,0,0,0,0,,0,18,208,11.56,1,0,,1,,,27,44.8,47.8,35.8,,28,
Ron Lee,BAL,RB,23,14,0,0,0,0,0,0,41,220,5.37,1,1,-9,-9.00,0,1,,1,,,26,27.1,30.6,26.6,,100,
Lonnie Perrin,DEN,RB,24,14,0,0,0,0,0,0,37,118,3.19,2,4,35,8.75,0,1,,2,,,26,30.3,33.8,28.3,,99,
Cullen Bryant,RAM,RB,25,14,0,0,0,0,0,0,21,64,3.05,2,2,28,14.00,0,2,,3,,,25,27.2,28.2,26.2,,101,
Jim Lash,2TM,WR,25,13,10,0,0,0,0,0,3,5,1.67,0,17,242,14.24,0,0,,0,,,25,41.7,44.7,33.2,,63,
Greg Latta,CHI,TE,24,14,14,0,0,0,0,0,2,-8,-4.00,0,18,254,14.11,0,0,,0,,,25,42.6,45.6,33.6,,29,
Joe Namath,NYJ,QB,33,11,8,114,230,1090,4,16,2,5,2.50,0,0,0,,0,3,,0,,,25,25.1,45.6,41.1,,40,
Randy Vataha,NWE,WR,28,12,8,0,0,0,0,0,0,0,,0,11,192,17.45,1,0,,1,,,25,36.2,39.2,30.7,,62,
Tony Davis,CIN,RB,23,14,1,0,0,0,0,0,36,178,4.94,1,4,29,7.25,0,3,,1,,,24,27.7,32.2,25.7,,103,
Randy Grossman,PIT,TE,24,14,6,0,0,0,0,0,0,0,,0,15,181,12.07,1,0,,1,,,24,39.1,42.1,31.6,,30,
Woody Thompson,ATL,RB,24,7,2,0,0,0,0,0,42,152,3.62,0,16,111,6.94,0,2,,0,,,24,40.3,47.3,32.3,,102,
Al Chandler,NWE,TE,26,14,3,0,0,0,0,0,0,0,,0,5,49,9.80,3,0,,3,,,23,27.9,27.9,25.4,,31,
Jess Phillips,NWE,RB,29,13,0,0,0,0,0,0,24,164,6.83,1,1,18,18.00,0,1,,1,,,23,24.2,27.7,23.7,,104,
Mack Alston,HOU,TE,29,14,10,0,0,0,0,0,0,0,,0,19,174,9.16,1,1,,1,,,22,41.4,44.9,31.9,,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Davis,MIA,RB,22,14,1,0,0,0,0,0,31,160,5.16,1,2,8,4.00,0,1,,1,,,22,23.8,27.3,22.8,,106,
Ike Forte,NWE,RB,22,10,1,0,0,0,0,0,25,100,4.00,1,3,9,3.00,1,1,,2,,,22,24.9,28.4,23.4,,105,
Ernest Pough,PIT,WR,24,14,2,0,0,0,0,0,2,8,4.00,0,8,161,20.13,1,1,,1,,,22,29.9,33.4,25.9,,64,
Bill Olds,2TM,RB,25,12,5,0,0,0,0,0,38,129,3.39,1,9,29,3.22,0,1,,1,,,21,29.8,33.3,25.3,,107,
Steve Bartkowski,ATL,QB,24,5,5,57,120,677,2,9,8,-10,-1.25,1,0,0,,0,2,,1,,,20,20.1,33.1,29.1,,41,
Brian Baschnagel,CHI,WR,22,14,12,0,0,0,0,0,1,-12,-12.00,0,13,226,17.38,0,1,,0,,,20,33.4,36.9,26.9,,65,
Marlin Briscoe,NWE,WR,31,14,5,0,0,0,0,0,0,0,,0,10,136,13.60,1,0,,1,,,20,29.6,32.6,24.6,,66,
Don Hardeman,HOU,FB,23,13,2,0,0,0,0,0,32,114,3.56,1,7,25,3.57,0,0,,1,,,20,26.9,29.9,23.4,,108,
Jim Mitchell,ATL,TE,29,14,14,0,0,0,0,0,1,-6,-6.00,0,17,209,12.29,0,0,,0,,,20,37.3,40.3,28.8,,33,
Jerry Smith,WAS,TE,33,13,2,0,0,0,0,0,0,0,,0,7,75,10.71,2,0,,2,,,20,26.5,26.5,23.0,,34,
Bruce Coslet,CIN,TE,30,14,1,0,0,0,0,0,0,0,,0,5,73,14.60,2,0,,2,,,19,24.3,24.3,21.8,,35,
Jack Novak,TAM,TE,23,12,1,0,0,0,0,0,0,0,,0,8,130,16.25,1,0,,1,,,19,27.0,30.0,23.0,,37,
Andre Tillman,MIA,TE,24,14,14,0,0,0,0,0,0,0,,0,13,130,10.00,1,0,,1,,,19,32.0,35.0,25.5,,36,
Mike Adamle,CHI,RB,27,14,0,0,0,0,0,0,33,93,2.82,0,4,28,7.00,1,0,,1,,,18,22.1,22.1,20.1,,110,
Charlie Davis,TAM,RB,24,6,5,0,0,0,0,0,41,107,2.61,1,3,32,10.67,0,2,,1,,,18,20.9,24.9,19.4,,112,
Jack Deloplaine,PIT,RB,22,14,0,0,0,0,0,0,17,91,5.35,2,1,3,3.00,0,3,,2,,,18,19.4,20.9,18.9,,109,
Jerry Latin,STL,RB,23,11,0,0,0,0,0,0,25,115,4.60,1,4,35,8.75,0,3,,1,,,18,22.0,26.5,20.0,,111,
Mike Phipps,CLE,QB,29,4,2,20,37,146,3,0,4,26,6.50,0,0,0,,0,2,,0,,,18,18.4,19.4,18.4,,42,
Steve Raible,SEA,WR,22,13,1,0,0,0,0,0,1,2,2.00,0,4,126,31.50,1,1,,1,,,18,21.8,25.3,19.8,,67,
Paul Hofer,SFO,RB,24,14,0,0,0,0,0,0,18,74,4.11,0,4,45,11.25,1,1,,1,,,17,20.9,21.4,18.9,,114,
Alvin Maxson,NOR,RB,25,14,0,0,0,0,0,0,34,120,3.53,1,7,21,3.00,0,3,,1,,,17,24.1,28.6,20.6,,113,
Lou Piccone,NYJ,WR,27,14,8,0,0,0,0,0,1,11,11.00,0,12,147,12.25,0,5,,1,,,17,28.8,34.3,22.8,,68,
Jim Thaxton,NOR,TE,27,11,1,0,0,0,0,0,0,0,,0,7,112,16.00,1,0,,1,,,17,24.2,27.2,20.7,,38,
Norris Weese,DEN,QB,25,14,0,24,47,314,1,6,23,142,6.17,0,0,0,,0,2,,0,,,17,16.8,29.8,22.8,,43,
Billy Brooks,CIN,WR,23,12,9,0,0,0,0,0,1,-13,-13.00,0,16,191,11.94,0,2,,0,,,16,31.8,35.8,23.8,,69,
Bob Gresham,NYJ,RB,28,11,4,1,1,29,0,0,30,92,3.07,0,11,66,6.00,0,1,,0,,,16,27.0,27.5,21.5,,117,
Steve Holden,CLE,WR,25,14,0,0,0,0,0,0,0,0,,0,8,128,16.00,1,3,,1,,,16,23.8,28.3,19.8,,70,
Kermit Johnson,SFO,RB,24,11,1,0,0,0,0,0,32,99,3.09,1,1,11,11.00,0,1,,1,,,16,17.0,17.5,16.5,,116,
Craig Penrose,DEN,QB,23,4,2,16,36,265,3,3,2,-3,-1.50,0,0,0,,0,0,,0,,,16,16.3,19.3,19.3,,44,
Dwight Scales,RAM,WR,23,14,0,0,0,0,0,0,0,0,,0,3,105,35.00,1,1,,1,,,16,18.5,22.0,17.0,,71,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Seymour,BUF,TE,26,13,13,0,0,0,0,0,0,0,,0,16,169,10.56,0,1,,0,,,16,31.9,35.4,23.9,,39,
Larry Watkins,NYG,RB,30,13,1,0,0,0,0,0,26,96,3.69,1,2,8,4.00,0,0,,1,,,16,18.4,18.4,17.4,,115,
Roland Hooks,BUF,RB,23,14,1,0,0,0,0,0,25,116,4.64,0,6,72,12.00,0,4,,0,,,15,20.8,25.8,17.8,,118,
Butch Johnson,DAL,WR,22,14,2,0,0,0,0,0,0,0,,0,5,84,16.80,2,5,,2,,,15,20.4,22.9,17.9,,72,
Warren Bankston,OAK,TE,29,14,1,0,0,0,0,0,1,3,3.00,0,5,73,14.60,1,0,,1,,,14,18.6,18.6,16.1,,40,
Joe Dawkins,HOU,FB,28,14,1,0,0,0,0,0,31,61,1.97,1,3,21,7.00,0,0,,1,,,14,17.2,17.2,15.7,,120,
Brian Duncan,CLE,RB,24,14,0,0,0,0,0,0,11,44,4.00,0,6,49,8.17,1,1,,1,,,14,20.3,20.8,17.3,,119,
Roman Gabriel,PHI,QB,36,4,4,46,92,476,2,2,4,2,0.50,0,0,0,,0,9,,0,,,14,14.2,23.7,16.2,,46,
Randy Johnson,GNB,QB,32,3,1,21,35,249,0,1,5,25,5.00,1,0,0,,0,2,,1,,,14,14.5,16.5,15.5,,45,
Rod McNeill,TAM,RB,25,11,0,0,0,0,0,0,27,135,5.00,0,7,33,4.71,0,3,,0,,,14,20.8,25.3,17.3,,122,
Billy Pritchett,ATL,RB,25,6,1,0,0,0,0,0,14,74,5.29,1,1,1,1.00,0,0,,1,,,14,14.5,14.5,14.0,,123,
Bobby Thompson,DET,RB,29,14,0,0,0,0,0,0,13,42,3.23,0,10,108,10.80,0,1,,0,,,14,24.0,27.5,19.0,,121,
Larry Brown,WAS,RB,29,11,0,0,0,0,0,0,20,56,2.80,0,17,98,5.76,0,2,,0,,,13,30.4,31.4,21.9,,124,
Keith Krepfle,PHI,TE,24,10,1,0,0,0,0,0,0,0,,0,6,80,13.33,1,1,,1,,,13,19.0,19.5,16.0,,41,
Cliff Taylor,GNB,RB,24,7,0,0,0,0,0,0,14,47,3.36,1,2,21,10.50,0,0,,1,,,13,14.8,14.8,13.8,,125,
Carlos Brown,GNB,QB,24,13,3,26,74,333,2,6,12,49,4.08,0,0,0,,0,2,,0,,,12,12.2,22.2,18.2,,48,
Randy Burks,CHI,WR,23,1,0,0,0,0,0,0,0,0,,0,1,55,55.00,1,0,,1,,,12,12.5,12.5,12.0,,73,
Ron Jaworski,RAM,QB,25,5,2,20,52,273,1,5,2,15,7.50,1,0,0,,0,0,,1,,,12,12.4,17.4,17.4,,47,
Mike Pruitt,CLE,FB,22,13,2,0,0,0,0,0,52,138,2.65,0,8,26,3.25,0,4,,0,,,12,20.4,25.4,16.4,,126,
Jerome Barkum,NYJ,TE,26,4,3,0,0,0,0,0,0,0,,0,5,54,10.80,1,0,,1,,,11,16.4,16.4,13.9,,42,
Bennie Cunningham,PIT,TE,22,12,0,0,0,0,0,0,0,0,,0,5,49,9.80,1,0,,1,,,11,15.9,15.9,13.4,,44,
John Fuqua,PIT,FB,30,14,0,0,0,0,0,0,15,63,4.20,1,1,4,4.00,0,2,,1,,,11,11.7,12.7,11.2,,127,
Bob Grim,MIN,WR,31,8,0,0,0,0,0,0,0,0,,0,9,108,12.00,0,0,,0,,,11,19.8,22.8,15.3,,74,
Gary Shirk,NYG,TE,26,14,1,0,0,0,0,0,0,0,,0,4,52,13.00,1,0,,1,,,11,15.2,15.2,13.2,,43,
Parnell Dickinson,TAM,QB,23,8,1,15,39,210,1,5,13,103,7.92,0,0,0,,0,3,,0,,,10,9.7,19.2,14.7,,50,
Dave Logan,CLE,WR,22,14,0,0,0,0,0,0,0,0,,0,5,104,20.80,0,0,,0,,,10,15.4,18.4,12.9,,75,
Bill Munson,SEA,QB,35,5,0,20,37,295,1,3,1,6,6.00,0,0,0,,0,0,,0,,,10,10.4,13.4,13.4,,49,
Artie Owens,SDG,WR,23,14,0,0,0,0,0,0,0,0,,0,3,54,18.00,1,1,,1,,,10,13.4,13.9,11.9,,76,
Howard Satterwhite,NYJ,WR,23,12,3,0,0,0,0,0,0,0,,0,7,110,15.71,0,1,,0,,,10,17.0,20.5,13.5,,77,
Morris Bradshaw,OAK,WR,24,14,0,0,0,0,0,0,1,4,4.00,0,1,25,25.00,1,0,,1,,,9,9.9,9.9,9.4,,79,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Dorsey,SDG,WR,23,13,2,0,0,0,0,0,1,-12,-12.00,0,8,108,13.50,0,1,,0,,,9,16.6,20.1,12.6,,81,
Tom Geredine,RAM,WR,26,10,0,0,0,0,0,0,1,8,8.00,0,1,23,23.00,1,0,,1,,,9,10.1,10.1,9.6,,78,
Clint Longley,SDG,QB,24,3,1,12,24,130,2,3,4,22,5.50,0,0,0,,0,0,,0,,,9,9.4,12.4,12.4,,51,
John Reaves,CIN,QB,26,3,0,8,22,76,2,1,0,0,,0,0,0,,0,0,,0,,,9,9.0,10.0,10.0,,52,
Barry Smith,TAM,WR,25,13,1,0,0,0,0,0,0,0,,0,4,88,22.00,0,0,,0,,,9,12.8,12.8,10.8,,80,
Vic Washington,BUF,RB,30,2,1,0,0,0,0,0,22,65,2.95,0,3,29,9.67,0,0,,0,,,9,12.4,12.4,10.9,,128,
Jimmy DuBose,TAM,RB,22,14,4,0,0,0,0,0,20,62,3.10,0,5,26,5.20,0,1,,0,,,8,12.8,13.3,10.3,,129,
Bob Ferrell,SFO,FB,24,10,0,0,0,0,0,0,9,28,3.11,1,1,9,9.00,0,2,,1,,,8,8.7,9.7,8.2,,130,
Earl Morrall,MIA,QB,42,14,0,10,26,148,1,1,0,0,,0,0,0,,0,0,,0,,,8,7.9,8.9,8.9,,53,
Virgil Carter,CHI,QB,31,8,0,3,5,77,1,0,1,0,0.00,0,0,0,,0,0,,0,,,7,7.1,7.1,7.1,,54,
Don Clune,SEA,WR,24,10,1,0,0,0,0,0,0,0,,0,4,67,16.75,0,0,,0,,,7,10.7,10.7,8.7,,82,
Kenny Harrison,SFO,WR,23,11,0,0,0,0,0,0,0,0,,0,3,65,21.67,0,0,,0,,,7,9.5,9.5,8.0,,83,
Art Malone,PHI,FB,28,3,0,0,0,0,0,0,2,14,7.00,1,1,-3,-3.00,0,0,,1,,,7,8.1,8.1,7.6,,132,
Gary Parris,CLE,TE,26,14,3,0,0,0,0,0,0,0,,0,5,73,14.60,0,0,,0,,,7,12.3,12.3,9.8,,45,
Rob Scribner,RAM,RB,25,14,0,0,0,0,0,0,2,12,6.00,1,0,0,,0,0,,1,,,7,7.2,7.2,7.2,,131,
Bill Troup,BAL,QB,25,14,0,8,18,117,0,1,5,-1,-0.20,1,0,0,,0,2,,1,,,7,6.6,8.6,7.6,,55,
Bert Askson,GNB,TE,31,14,0,0,0,0,0,0,0,0,,0,1,2,2.00,1,0,,1,,,6,7.2,7.2,6.7,,46,
Theo Bell,PIT,WR,23,13,1,0,0,0,0,0,1,5,5.00,0,3,43,14.33,1,5,,1,,,6,8.8,11.3,7.3,,85,
Freddie Douglas,TAM,WR,22,7,1,0,0,0,0,0,0,0,,0,3,58,19.33,0,0,,0,,,6,8.8,8.8,7.3,,86,
Mike Franckowiak,DEN,RB,23,14,1,0,0,0,0,0,12,25,2.08,0,4,42,10.50,0,1,,0,,,6,9.7,10.2,7.7,,133,
Richard Osborne,2TM,TE,23,13,1,0,0,0,0,0,0,0,,0,2,9,4.50,1,1,,1,,,6,7.9,8.4,6.9,,47,
Steve Schubert,CHI,WR,25,14,1,0,0,0,0,0,0,0,,0,4,74,18.50,0,1,,0,,,6,10.4,10.9,8.4,,84,
Paul Seal,NOR,TE,24,14,3,0,0,0,0,0,2,-7,-3.50,0,9,72,8.00,0,1,,0,,,6,14.5,15.0,10.0,,48,
Andy Bolton,2TM,RB,22,12,2,0,0,0,0,0,15,71,4.73,0,0,0,,0,2,,0,,,5,5.1,6.1,5.1,,136,
Emmett Edwards,2TM,WR,24,9,1,0,0,0,0,0,1,0,0.00,0,2,53,26.50,0,0,,0,,,5,7.3,7.3,6.3,,87,
Hubert Ginn,OAK,RB,29,7,0,0,0,0,0,0,10,53,5.30,0,0,0,,0,0,,0,,,5,5.3,5.3,5.3,,134,
Mark Kellar,MIN,RB,24,3,0,0,0,0,0,0,7,25,3.57,0,2,22,11.00,0,0,,0,,,5,6.7,6.7,5.7,,138,
Loaird McCreary,MIA,TE,23,14,0,0,0,0,0,0,0,0,,0,2,51,25.50,0,0,,0,,,5,7.1,7.1,6.1,,49,
Pat McNeil,KAN,RB,22,12,0,0,0,0,0,0,8,26,3.25,0,2,33,16.50,0,1,,0,,,5,6.9,7.4,5.9,,137,
Terry Nelson,RAM,TE,25,14,0,0,0,0,0,0,0,0,,0,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,50,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darnell Powell,BUF,RB,22,11,0,0,0,0,0,0,11,40,3.64,0,1,6,6.00,0,0,,0,,,5,5.6,5.6,5.1,,139,
Leonard Thompson,DET,RB,24,14,1,0,0,0,0,0,1,0,0.00,0,3,52,17.33,0,0,,0,,,5,8.2,8.2,6.7,,135,
Don Buckey,NYJ,WR,23,4,0,0,0,0,0,0,0,0,,0,5,36,7.20,0,0,,0,,,4,8.6,8.6,6.1,,89,
Marty Domres,SFO,QB,29,5,0,7,14,101,0,1,4,18,4.50,0,0,0,,0,0,,0,,,4,3.8,4.8,4.8,,56,
Glynn Harrison,KAN,RB,22,8,0,0,0,0,0,0,16,41,2.56,0,1,12,12.00,0,1,,0,,,4,5.3,5.8,4.8,,140,
Kim Jones,NOR,RB,24,11,0,0,0,0,0,0,6,21,3.50,0,1,14,14.00,0,0,,0,,,4,4.5,4.5,4.0,,141,
Bo Rather,CHI,WR,26,9,2,0,0,0,0,0,1,4,4.00,0,5,33,6.60,0,0,,0,,,4,8.7,8.7,6.2,,88,
Oliver Ross,SEA,RB,27,10,0,0,0,0,0,0,13,23,1.77,0,2,22,11.00,0,1,,0,,,4,5.5,6.0,4.5,,142,
Freddie Scott,BAL,WR,24,10,0,0,0,0,0,0,0,0,,0,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,90,
Melvin Baker,HOU,WR,26,8,0,0,0,0,0,0,1,2,2.00,0,3,32,10.67,0,0,,0,,,3,6.4,6.4,4.9,,91,
Danny Buggs,2TM,WR,23,11,0,0,0,0,0,0,0,0,,0,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,94,
Steve Burks,NWE,WR,23,8,1,0,0,0,0,0,1,2,2.00,0,2,27,13.50,0,0,,0,,,3,4.9,4.9,3.9,,93,
Steve Craig,MIN,TE,25,14,0,0,0,0,0,0,0,0,,0,3,33,11.00,0,0,,0,,,3,6.3,6.3,4.8,,51,
Rick Jennings,OAK,RB,23,11,0,0,0,0,0,0,10,22,2.20,0,1,10,10.00,0,0,,0,,,3,4.2,4.2,3.7,,144,
Jimmie Kennedy,BAL,TE,24,14,0,0,0,0,0,0,0,0,,0,1,32,32.00,0,0,,0,,,3,4.2,4.2,3.7,,52,
Terry Kunz,OAK,RB,24,7,0,0,0,0,0,0,4,33,8.25,0,0,0,,0,0,,0,,,3,3.3,3.3,3.3,,143,
Kim McQuilken,ATL,QB,25,8,3,48,121,450,2,10,9,26,2.89,0,0,0,,0,6,,0,,,3,2.6,18.6,12.6,,57,
Manfred Moore,2TM,RB,26,11,0,0,0,0,0,0,7,4,0.57,0,6,54,9.00,0,3,,0,,,3,8.8,10.3,5.8,,146,
Eddie Ray,BUF,RB,29,7,3,0,0,0,0,0,24,56,2.33,0,3,26,8.67,0,5,,0,,,3,6.2,8.7,4.7,,145,
Jay Saldi,DAL,TE,22,13,3,0,0,0,0,0,1,19,19.00,0,1,6,6.00,0,0,,0,,,3,3.5,3.5,3.0,,53,
Ron Shanklin,CHI,WR,28,5,5,0,0,0,0,0,0,0,,0,2,32,16.00,0,0,,0,,,3,5.2,5.2,4.2,,92,
Altie Taylor,HOU,RB,29,11,0,0,0,0,0,0,5,11,2.20,0,2,15,7.50,0,0,,0,,,3,4.6,4.6,3.6,,147,
Bob Adams,ATL,TE,30,13,0,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,57,
Dennis Franklin,DET,WR,23,5,0,0,0,0,0,0,0,0,,0,1,16,16.00,0,0,,0,,,2,2.6,2.6,2.1,,98,
Wallace Francis,ATL,WR,25,14,0,0,0,0,0,0,0,0,,0,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,95,
David Humm,OAK,QB,24,14,0,3,5,41,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,60,
Ted Kwalick,OAK,TE,29,7,0,0,0,0,0,0,0,0,,0,4,15,3.75,0,0,,0,,,2,5.5,5.5,3.5,,56,
Dave Mays,CLE,QB,27,4,0,9,20,101,0,1,5,14,2.80,0,0,0,,0,1,,0,,,2,2.4,3.9,3.4,,58,
Lee McGriff,TAM,WR,23,6,3,1,1,39,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,100,
Mike Nott,KAN,QB,24,1,0,4,10,46,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,59,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dave Osborn,GNB,RB,33,6,0,0,0,0,0,0,6,16,2.67,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,149,
Fred Pagac,TAM,TE,24,14,3,0,0,0,0,0,1,4,4.00,0,2,15,7.50,0,0,,0,,,2,3.9,3.9,2.9,,55,
